GeneId	Ks	P2	ReadDepth	GeneProduct
cds437	0.0396106	0.00955719	4.69707	hypothetical protein
cds1215	0.0370963	0.011064	9.01399	energy transducer TonB
cds607	0.0362826	0.00428497	7.41026	membrane protein
cds990	0.0348519	0.00327288	5.21219	LPS biosynthesis protein
cds347	0.0235381	0.00245175	5.60131	zinc-metallo protease
cds608	0.0225666	0.00210587	7.91339	hypothetical protein
cds470	0.0201253	0.00309111	4.89367	cag pathogenicity island protein cag7
cds1417	0.0194158	0.00292434	5.98016	iron(III) ABC transporter substrate-binding protein CeuE
cds1121	0.018208	0.00120139	5.50583	30S ribosomal protein S6
cds1280	0.0164282	0.00387823	3.137	hypothetical protein
cds584	0.0156756	0.00191007	4.49546	fucosyltransferase
cds205	0.0156063	0.00248329	6.10597	membrane protein
cds6	0.0155974	0.00275221	4.84147	membrane protein
cds985	0.0153526	0.000753322	6.03229	phosphogluconate dehydratase
cds1239	0.0141094	0.000893185	4.16603	type IIS restriction-modification system methyltransferase
cds629	0.0134715	0.0010511	10.2365	membrane protein
cds635	0.012862	0.00106926	5.96367	L-lysine exporter
cds1163	0.0117336	0.00152698	5.98971	membrane protein
cds117	0.0116263	0.00175044	6.1928	hypothetical protein
cds1198	0.0115727	0.000630777	7.96032	hypothetical protein
cds1241	0.0105584	0.00118938	5.07843	adenine-specific DNA methyltransferase
cds798	0.0104623	0.001115	3.67033	addiction module toxin
cds1067	0.0104267	0	2.3247	hypothetical protein
cds1195	0.0102798	0.00040877	6.3739	ATP-binding protein
cds323	0.00997661	0.000644584	5.7119	1-deoxy-D-xylulose-5-phosphate synthase
cds178	0.00986597	0.0003828	6.31256	UDP-3-O-[3-hydroxymyristoyl] glucosamine N-acyltransferase
cds224	0.00985163	0.000610034	6.01069	flagellar basal body P-ring biosynthesis protein FlgA
cds640	0.00973535	0.00214698	5.78995	membrane protein
cds755	0.00946561	0.000845762	2.97993	type I restriction-modification system specificity protein
cds516	0.00945646	0.000697159	5.73104	peptidase
cds20	0.00856749	0.000565203	2.47312	hypothetical protein
cds1396	0.00820265	0.000881307	7.09524	ubiquinol cytochrome c oxidoreductase Rieske 2Fe-2S subunit
cds616	0.00819982	0.000537269	5.58777	acetone carboxylase subunit beta
cds989	0.00785225	0.000953149	6.36963	cinnamyl-alcohol dehydrogenase
cds802	0.00776632	0.00164179	5.21298	membrane protein
cds770	0.00771155	0.000544818	5.96931	plasminogen-binding protein PgbB
cds924	0.00758297	0.000361695	6.38095	3-dehydroquinate dehydratase
cds1193	0.00746863	2.30768e-05	6.55903	50S ribosomal protein L3
cds1254	0.00692047	0	4.98551	hypothetical protein
cds636	0.006911	0.000188542	5.94989	hypothetical protein
cds700	0.0066954	0.000403936	6.2984	cadmium%2C zinc and cobalt-transporting ATPase
cds210	0.00618463	0.000332082	6.28395	hypothetical protein
cds107	0.00545214	0	3.55973	hypothetical protein
cds344	0.00524378	0.000315382	4.46166	fucosyltransferase
cds1418	0.00523586	0.00158856	5.58383	iron(III) ABC transporter substrate-binding protein CeuE
cds517	0.00521006	0.000169273	6.52463	signal peptidase I LepB
cds538	0.00490923	0.000293661	5.32778	penicillin-binding protein 1A
cds983	0.00449646	0.000769385	5.68499	beta-lactamase HcpC
cds541	0.00435481	0.000271925	0.680135	multidrug ABC transporter ATP-binding protein/permease
cds1000	0.004353	0.000790031	4.10044	hypothetical protein
cds187	0.00414046	0.000677075	5.34375	lipopolysaccharide biosynthesis protein
cds637	0.00399904	0.000240004	5.18446	membrane protein
cds542	0.00397653	0.000452175	5.93999	flagellin A
cds112	0.00385188	0	9.93333	50S ribosomal protein L35
