GeneId	Ks	P2	ReadDepth	GeneProduct
cds1162	0.0522717	0.00466603	1.86717	hypothetical protein
cds1163	0.0450219	0.00558315	2.18724	membrane protein
cds608	0.0440476	0.00290696	1.50394	hypothetical protein
cds52	0.0307719	0.00360716	1.87525	hypothetical protein
cds190	0.030568	0.00298629	2.5591	beta-lactamase HcpA
cds1132	0.0227381	0.00188853	2.53465	orotate phosphoribosyltransferase
cds470	0.0187815	0.00245773	1.65439	cag pathogenicity island protein cag7
cds905	0.0161802	0.00243098	1.55641	amino acid permease
cds629	0.0136802	0.00114246	2.78467	membrane protein
cds105	0.0102089	0.000744682	1.26852	hypothetical protein
cds550	0.00825183	0.00148369	3.24644	ABC transporter ATP-binding protein
cds887	0.00784814	0.00149553	2.74876	hypothetical protein
cds106	0.00774326	0.000398136	1.68903	hypothetical protein
cds1336	0.00646494	0.000644593	1.8941	amidophosphoribosyltransferase
cds888	0.00580954	0.000827922	2.50468	integrase/recombinase XerD
cds335	0.00576539	0	1.56645	biotin carboxylase
cds344	0.00535393	9.71538e-05	1.28013	fucosyltransferase
cds676	0.00517997	0	1.52751	hypothetical protein
cds310	0.00507776	0	2.34967	hypothetical protein
cds983	0.00416239	0.000562533	1.85109	beta-lactamase HcpC
cds640	0.00388428	2.11178e-05	1.28201	membrane protein
cds1143	0.00346059	0.000213884	1.67577	NADH-quinone oxidoreductase subunit J
cds770	0.00343442	9.58164e-05	1.65684	plasminogen-binding protein PgbB
cds1118	0.00322372	0.000387175	0.580836	membrane protein
cds1285	0.00302316	0.000386898	1.97001	metal-dependent hydrolase
cds758	0.0025604	3.25216e-05	1.50146	membrane protein
cds1229	0.00251358	9.7706e-05	1.6393	phosphatidylserine decarboxylase
cds1417	0.00242515	9.66231e-05	1.65575	iron(III) ABC transporter substrate-binding protein CeuE
cds1345	0.00236944	0	2.62835	exodeoxyribonuclease VII small subunit
cds802	0.0023551	0.000292149	1.68594	membrane protein
cds1144	0.00232666	0.000235806	2.033	NADH-quinone oxidoreductase subunit K
cds3	0.00222018	6.21552e-05	1.85435	carbonic anhydrase IcfA
cds468	0.00207652	5.95223e-05	2.23666	type IV secretion system ATPase
cds1337	0.00198646	0	1.71007	thymidylate kinase
cds1349	0.00193958	0.000123907	1.51194	hypothetical protein
cds827	0.00192608	0.000106841	2.06701	recombination protein RecR
cds811	0.0018859	0	1.51876	flagellar basal body rod modification protein
cds1237	0.0018297	0	1.87227	response regulator
cds154	0.00178276	4.3414e-05	1.44414	peptide chain release factor 2
cds146	0.00175448	0	1.28339	beta-lactamase HcpD
cds1074	0.00174203	2.29825e-05	1.66453	30S ribosomal protein S7
cds1275	0.00171242	0	1.26855	biotin synthase
cds843	0.00170342	0	2.08466	aminoacrylate peracid reductase RutC family protein
cds1228	0.00167777	0.000110816	1.56874	quinolinate synthetase
cds563	0.00165196	0.000127274	1.51271	hypothetical protein
cds6	0.00161085	0	1.15118	membrane protein
cds22	0.0015883	0	1.19204	type II citrate synthase
cds1141	0.00156266	0.000105425	1.34343	NADH-quinone oxidoreductase subunit H
cds358	0.00154357	0	1.45299	chemotaxis protein CheV
cds1046	0.00153905	4.3863e-05	1.66494	MFS transporter
cds1232	0.00151301	2.47402e-05	1.35254	4-hydroxybenzoate octaprenyltransferase
cds990	0.00147359	0.000186766	2.27392	LPS biosynthesis protein
cds456	0.00146899	0	1.35823	glutamine synthetase GlnA
cds564	0.00146269	0	1.7453	NADPH quinone reductase MdaB
cds614	0.00145868	0	1.15545	succinyl-CoA:3-ketoacid-CoA transferase subunit B
cds207	0.00143046	6.21733e-05	1.45041	membrane protein
cds76	0.00141972	4.5384e-05	1.51456	hypothetical protein
cds124	0.00140919	0	1.79874	hypothetical protein
cds779	0.00140422	0	2.45455	alkylphosphonate uptake protein PhnA
cds963	0.00137421	0.000105813	1.58233	nickel transport protein NixA
cds1104	0.00137417	4.8604e-05	1.85684	RNA pyrophosphohydrolase
cds683	0.00134203	0	1.21978	nitronate monooxygenase
cds1383	0.0013411	0	1.82075	membrane protein
cds226	0.00133943	0	1.2966	membrane protein
cds264	0.00133208	0	1.87764	membrane protein
cds175	0.00132337	0	1.54818	fumarate reductase cytochrome b-556 subunit
cds753	0.00131481	0	1.51582	hydroxyethylthiazole kinase
cds1294	0.00128567	2.62553e-05	1.51111	KpsF/GutQ family protein
cds365	0.00128098	0	1.78545	4-hydroxy-3-methylbut-2-enyl diphosphate reductase
cds805	0.00126016	0	2.44017	hydrogenase expression/formation protein HypC
cds1364	0.00125817	7.67662e-05	2.28995	membrane protein
cds342	0.00123785	0	2.10811	thiol:disulfide interchange protein DsbC
cds732	0.00121686	0	1.44234	homoserine dehydrogenase
cds343	0.00120275	1.46507e-05	1.38598	cytochrome c biogenesis protein
cds1107	0.00120221	3.22309e-05	1.6347	DNA polymerase III subunit delta'
cds1196	0.00120005	0	1.78713	hypothetical protein
cds699	0.00119548	0	0.951389	type I restriction-modification system specificity protein
cds229	0.00118912	0	1.45624	ABC transporter permease
cds1211	0.00118754	0	1.91429	nicotinate-nucleotide adenylyltransferase
cds682	0.00118392	7.7053e-05	1.49962	N-acetylmuramoyl-L-alanine amidase
cds585	0.00118073	0	1.6875	phosphoserine phosphatase SerB
cds1270	0.00117877	6.64535e-06	1.14907	iron(III) dicitrate transport protein FecA
cds634	0.00117348	2.93895e-05	1.39436	DNA polymerase III subunits gamma and tau
cds674	0.00115345	6.41525e-05	1.4898	signal recognition particle receptor FtsY
cds1155	0.00114191	2.21783e-05	1.77949	anthranilate synthase component II
cds29	0.00113095	7.87429e-05	1.32974	ATP-dependent Clp protease ATP-binding subunit ClpA
cds1149	0.00112865	1.15712e-05	1.53986	phosphomannomutase
cds697	0.0010915	1.73341e-05	1.40333	membrane protein
cds999	0.00108998	8.94948e-05	1.43854	excinuclease ABC subunit B
cds617	0.0010833	1.07125e-05	1.13359	acetone carboxylase subunit alpha
cds1192	0.00108029	0	1.48457	50S ribosomal protein L4
cds1120	0.00107843	0	1.65	single-stranded DNA-binding protein
cds242	0.00107601	0	1.4723	dihydroorotase PyrC
cds769	0.00107315	0	1.70238	pantothenate kinase
cds7	0.00106412	0	1.19866	molecular chaperone GroEL
cds829	0.00106363	0	1.68909	heat shock protein HtpX
cds1210	0.0010599	0	1.60367	hypothetical protein
cds1358	0.00105101	3.74379e-05	1.60568	transaldolase
cds195	0.00104459	0	1.32611	1-deoxy-D-xylulose 5-phosphate reductoisomerase
cds1355	0.00103396	0	2.39259	hypothetical protein
cds507	0.00101729	0	1.65937	diaminopimelate epimerase
cds1311	0.00101522	0	2.0679	ribonuclease P protein component
cds1257	0.00101268	1.38702e-05	1.71713	ribulose-phosphate 3-epimerase
cds1073	0.00100113	1.2145e-05	1.04281	elongation factor G
cds859	0.000999597	0	1.37061	glycine--tRNA ligase subunit alpha
cds789	0.000995763	0	1.80435	Holliday junction DNA helicase RuvA
cds569	0.000984277	3.18511e-05	1.39116	hydrogenase biosynthesis protein HydE
cds928	0.000956528	0	1.53868	3'%2C5'-cyclic-nucleotide phosphodiesterase
cds1410	0.000954702	4.90299e-05	1.80252	30S ribosomal protein S2
cds733	0.000950917	0	2.18551	hypothetical protein
cds1164	0.000945001	0	1.88386	nicotinamide mononucleotide transporter PnuC
cds1338	0.000928727	0	1.61181	phosphopantetheine adenylyltransferase
cds193	0.000914193	1.59613e-05	1.20374	carboxylate transporter
cds51	0.000906205	0	2.48276	hypothetical protein
cds266	0.000894798	0	1.24302	diaminopimelate decarboxylase
cds50	0.000893389	0	1.83158	hypothetical protein
cds647	0.000891784	0	1.32348	ribosomal protein S12 methylthiotransferase
cds1243	0.000888978	0	1.75904	rod shape-determining protein MreC
cds1060	0.00088077	4.66428e-05	1.11774	pyrimidine nucleoside transport protein NupC
cds935	0.000880163	0	2.24444	hypothetical protein
cds337	0.000875886	0	1.88656	deoxycytidine triphosphate deaminase
cds1016	0.000872478	0	1.03901	ATP synthase subunit beta
cds1441	0.000864071	0	1.44867	flagellar basal body rod protein FlgG
cds357	0.000859102	0	1.22595	histidine kinase CheA
cds645	0.000856864	0	2.5098	hypothetical protein
cds1106	0.000853118	0	1.81031	DNA replication regulator family protein
cds1111	0.000851974	0	1.49679	membrane protein
cds288	0.000846506	0	1.51242	ATP-binding protein
cds1218	0.000841566	1.483e-05	1.73354	magnesium transport protein CorA
cds536	0.000840155	0	1.2091	hypothetical protein
cds1114	0.000836825	0	1.4408	formamidase
cds651	0.000834299	2.22446e-05	1.50862	D-alanine--D-alanine ligase
cds934	0.000833264	4.23158e-05	1.17601	translation initiation factor IF-2
cds15	0.000823237	5.84144e-05	1.47589	hypothetical protein
cds1137	0.000820377	0	1.41301	NADH-quinone oxidoreductase subunit D
cds278	0.000817578	0	1.23048	dipeptide ABC transporter ATP-binding protein DppF
cds378	0.000816426	0	1.53761	cyclopropane fatty acid synthase
cds1070	0.00080744	0	1.36571	ADP-heptose-LPS heptosyltransferase II RfaF
cds46	0.000791098	8.734e-06	1.36088	bifunctional proline dehydrogenase/pyrroline-5-carboxylate dehydrogenase
cds966	0.000785873	0	1.57368	restriction endonuclease
cds494	0.000785467	0	1.58102	rRNA small subunit methyltransferase I
cds1094	0.000776718	0	1.54118	phosphoribosylamine--glycine ligase
cds1152	0.00077595	1.24274e-05	1.26904	tryptophan synthase subunit beta
cds1411	0.000775159	1.1623e-05	1.63951	elongation factor Ts
cds806	0.000773487	2.96887e-05	1.64883	hydrogenase/urease nickel incorporation protein HypB
cds958	0.00077225	4.41525e-05	1.26899	copper-transporting ATPase
cds613	0.000765473	0	1.16309	succinyl-CoA:3-ketoacid-CoA transferase subunit A
cds621	0.000763096	4.75802e-06	1.30837	DNA gyrase subunit A
cds1007	0.000758916	0	3.04329	hypothetical protein
cds283	0.000742852	0	2.21612	F0F1 ATPase subunit
cds1352	0.000742581	1.14307e-05	1.50098	hypothetical protein
cds1156	0.000742036	4.84942e-05	1.51297	anthranilate synthase component I
cds553	0.000737144	0	1.69851	chemotaxis protein CheV
cds341	0.000735658	0	1.78607	ferrochelatase
cds1365	0.000730239	6.5924e-05	1.25602	cation-transporting ATPase
cds463	0.000728131	0	1.57641	Sel1 repeat-containing protein
cds703	0.00071168	0	1.5313	ATP-dependent Clp protease proteolytic subunit
cds987	0.000706489	0	1.7076	6-phosphogluconolactonase
cds34	0.000705952	0	1.66667	type IV secretory pathway protein
cds1212	0.000704306	0	2.03579	nickel responsive regulator
cds1433	0.000700857	0	1.55093	ABC transporter permease
cds777	0.00069275	0	1.08762	flagellar hook protein FlgE
cds40	0.000691047	0	1.53575	agmatine deiminase
cds1376	0.000686035	0	1.5867	transcription termination/antitermination protein NusA
cds1064	0.000681831	1.9795e-05	1.31159	multidrug transporter
cds666	0.000677694	0	2.72917	5-formyltetrahydrofolate cyclo-ligase
cds1142	0.000676667	0	1.57315	NADH-quinone oxidoreductase subunit I
cds49	0.000671892	1.51637e-05	1.37183	hypothetical protein
cds1258	0.000670001	0	1.34853	DNA polymerase III subunit epsilon
cds689	0.00066525	0	1.01171	aconitate hydratase B
cds1090	0.000661733	0	2.21698	ATP synthase subunit C
cds256	0.000660821	0	1.42148	lipid A biosynthesis lauroyl acyltransferase
cds1422	0.000657667	0	1.85811	membrane protein
cds901	0.000648762	0	1.39867	4-hydroxy-tetrahydrodipicolinate synthase
cds803	0.000647623	0	1.22648	hypothetical protein
cds606	0.000645999	0	1.41656	ribonucleotide-diphosphate reductase subunit alpha
cds968	0.000644821	9.20862e-06	1.53502	multidrug ABC transporter ATP-binding protein/permease
cds161	0.000639761	0	1.48227	elongation factor P
cds557	0.000630898	9.90114e-06	1.36916	endonuclease MutS2
cds1320	0.000630394	0	1.80569	lipoprotein
cds618	0.00062815	0	2.03748	acetone carboxylase subunit gamma
cds578	0.000626746	2.83317e-05	1.54605	lytic murein transglycosylase
cds601	0.000624096	0	1.57934	membrane protein
cds188	0.00062036	0	1.58684	membrane protein
cds974	0.000618453	0	1.37175	transketolase
cds306	0.000617908	0	1.68897	septum site-determining protein MinD
cds87	0.000607589	1.56079e-05	1.63595	hypothetical protein
cds208	0.000606691	0	1.71038	3-deoxy-manno-octulosonate cytidylyltransferase
cds622	0.000604857	0	1.7673	hypothetical protein
cds546	0.000598512	0	1.36123	membrane protein
cds1324	0.000597895	0	1.54701	cytochrome c551 peroxidase
cds653	0.00059509	1.12802e-05	1.47503	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase
cds1428	0.000590452	0	1.57015	lytic transglycosylase
cds217	0.000590218	1.1013e-05	1.51111	glutamyl-tRNA reductase
cds1221	0.000584616	0	1.43447	uracil-DNA glycosylase
cds86	0.000583549	1.48345e-05	1.57939	methyl-accepting chemotaxis protein TlpA
cds331	0.000583178	0	1.67937	protein-L-isoaspartate O-methyltransferase
cds1045	0.000582934	0	1.59179	thioredoxin reductase
cds1340	0.000581578	0	1.6347	flagellar basal body P-ring biosynthesis protein FlgA
cds1145	0.000580115	0	1.12616	NADH-quinone oxidoreductase subunit L
cds227	0.000578591	0	1.78889	hypothetical protein
cds1100	0.000574285	0	1.69604	uroporphyrinogen-III synthase
cds658	0.000574202	0	1.38333	hypothetical protein
cds735	0.00057408	0	1.39209	thioredoxin reductase
cds1051	0.000571011	0	1.60268	glutamine ABC transporter permease GlnP
