GeneId	Ks	P2	ReadDepth	GeneProduct
cds888	0.0482161	0.0133816	5.11423	integrase/recombinase XerD
cds107	0.0326467	0.0027651	3.2381	hypothetical protein
cds990	0.0288609	0.00350527	5.05093	LPS biosynthesis protein
cds1316	0.0288543	0.00484333	3.72021	membrane protein
cds385	0.0258627	0.00606741	2.68824	hypothetical protein
cds470	0.0219637	0.00375435	3.45211	cag pathogenicity island protein cag7
cds1163	0.017282	0.00192218	5.98148	membrane protein
cds887	0.0136147	0.00218675	5.45149	hypothetical protein
cds584	0.0121694	0.00163304	3.63242	fucosyltransferase
cds608	0.00942596	0.000472651	8.29921	hypothetical protein
cds187	0.00937846	0.00181389	4.02746	lipopolysaccharide biosynthesis protein
cds802	0.00916823	0.00161472	1.84814	membrane protein
cds989	0.00806752	0.00195986	3.94938	cinnamyl-alcohol dehydrogenase
cds800	0.00737093	0.000404484	29.1835	addiction module toxin
cds607	0.00612213	0.000184347	5.51874	membrane protein
cds198	0.00488752	0	3.69167	DNA-binding protein
cds310	0.0048276	0	5.12092	hypothetical protein
cds629	0.00424426	0.000111645	6.27837	membrane protein
cds335	0.00351521	0	3.69789	biotin carboxylase
cds344	0.00306887	0.000602814	2.88263	fucosyltransferase
cds770	0.00245303	8.96665e-05	3.72069	plasminogen-binding protein PgbB
cds1118	0.00188639	0.000280172	3.54405	membrane protein
cds1067	0.00168695	6.30978e-08	4.23748	hypothetical protein
cds1336	0.00158277	0.000120089	4.07118	amidophosphoribosyltransferase
cds667	0.00148561	0	3.77567	hypothetical protein
cds769	0.00138687	9.94514e-06	3.77083	pantothenate kinase
cds628	0.00121519	0.000128993	3.35991	S-adenosyl-l-methionine hydroxide adenosyltransferase
cds803	0.00104748	4.24791e-05	3.49282	hypothetical protein
cds551	0.00102592	0.000100184	5.3631	hypothetical protein
cds26	0.000903389	8.45187e-05	5.56846	hypothetical protein
cds373	0.000745842	0	3.3456	hypothetical protein
cds105	0.000744743	6.33672e-06	3.90741	hypothetical protein
cds1053	0.000706011	1.48013e-05	3.38129	glutamine ABC transporter substrate-binding protein GlnH
cds1232	0.000683994	9.79479e-06	2.81695	4-hydroxybenzoate octaprenyltransferase
cds468	0.000656793	6.8405e-05	4.69789	type IV secretion system ATPase
cds916	0.000606184	0	4.11173	hypothetical protein
cds1125	0.00057746	2.3015e-05	3.44387	hypothetical protein
cds952	0.000516705	0	4.31675	membrane protein
cds550	0.000502197	0	5.12821	ABC transporter ATP-binding protein
cds494	0.000501933	7.49894e-06	3.16204	rRNA small subunit methyltransferase I
cds522	0.000482877	0	3.17941	dihydroorotase
cds1070	0.000461802	0	2.98	ADP-heptose-LPS heptosyltransferase II RfaF
cds968	0.000419431	3.18277e-06	3.14493	multidrug ABC transporter ATP-binding protein/permease
cds1292	0.00041656	0	3.08213	hypothetical protein
cds131	0.000414786	0	4.0372	cbb3-type cytochrome c oxidase subunit II
cds1269	0.000401154	5.61029e-06	3.80702	arginase
cds334	0.000398111	0	4.04762	hypothetical protein
cds338	0.000393527	0	2.39848	membrane protein
cds1371	0.000391834	9.62536e-06	3.76172	glycerol-3-phosphate acyltransferase PlsY
cds6	0.00039043	5.16759e-06	2.40787	membrane protein
cds944	0.00038964	0	3.59287	3-methyl-2-oxobutanoate hydroxymethyltransferase
cds674	0.000383255	0	3.0034	signal recognition particle receptor FtsY
cds1413	0.000380471	0	5.31515	flagellar hook-basal body protein FliE
cds669	0.000371128	6.32043e-06	3.1934	N-carbamoylputrescine amidase
cds305	0.000361713	5.5166e-06	3.35448	ketol-acid reductoisomerase
cds926	0.000354009	0	4.98535	30S ribosomal protein S15
cds915	0.000336533	0	4.2249	hypothetical protein
cds1022	0.000336098	0	3.80412	ParB/RepB/Spo0J family partition protein
cds424	0.000334785	0	3.55196	molybdenum ABC transporter substrate-binding protein ModA
cds705	0.000330964	0	3.52808	membrane protein
cds970	0.000330169	0	3.11905	aspartate carbamoyltransferase
cds461	0.000328882	7.55543e-06	3.81628	GTP-binding protein Era
cds585	0.000328008	0	3.9391	phosphoserine phosphatase SerB
cds1312	0.000326228	0	4.41525	membrane protein insertion efficiency factor
cds493	0.00032331	1.2892e-05	6.2549	50S ribosomal protein L31
cds162	0.000322265	0	3.49853	pseudaminic acid synthase
cds741	0.000321692	0	3.7868	dephospho-CoA kinase
cds1325	0.000318492	1.07275e-05	3.94412	hypothetical protein
cds444	0.00031287	0	4.31592	acyl-CoA thioesterase YbgC
cds1181	0.000305508	0	4.43407	50S ribosomal protein L5
cds1088	0.000302167	4.57943e-06	3.51414	adenine-specific DNA methyltransferase
cds603	0.00029589	0	3.42149	integrase/recombinase
cds672	0.000292564	0	3.79934	hypothetical protein
cds591	0.000285422	0	3.42507	aspartyl/glutamyl-tRNA amidotransferase subunit B
cds319	0.000284376	0	3.51271	membrane protein
cds784	0.000284281	0	4.5211	Holliday junction resolvase
cds1343	0.000280209	3.28165e-06	3.21394	serine--tRNA ligase
cds328	0.000279737	0	3.52754	UDP-glucose 4-epimerase
cds85	0.000274069	0	3.24846	threonine synthase
cds299	0.000273576	0	4.0719	membrane protein
cds1106	0.000267695	0	4.07735	DNA replication regulator family protein
cds699	0.000266808	1.99663e-06	5.5841	type I restriction-modification system specificity protein
cds627	0.000263442	0	2.97681	hypothetical protein
cds843	0.000263039	0	4.40741	aminoacrylate peracid reductase RutC family protein
cds180	0.000260139	0	4.11836	nucleoside diphosphate kinase
cds342	0.000258071	0	4.04354	thiol:disulfide interchange protein DsbC
cds62	0.000257974	0	4.16039	urease subunit alpha
cds635	0.000255241	0	3.5545	L-lysine exporter
cds1388	0.000249863	0	5.09583	hypothetical protein
cds1195	0.000243913	0	2.67901	ATP-binding protein
cds40	0.000243245	0	3.61934	agmatine deiminase
cds640	0.000242469	0	3.03228	membrane protein
cds544	0.000241146	0	3.65614	hypothetical protein
cds653	0.000238353	2.79243e-06	3.63698	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase
cds227	0.000237079	0	3.84259	hypothetical protein
cds215	0.00023565	0	3.03474	porphobilinogen deaminase
cds1335	0.000235412	0	3.61225	hypothetical protein
cds1042	0.000234628	0	4.21212	flavodoxin FldA
cds555	0.000233664	0	4.24653	adenylate kinase
cds1283	0.000233536	0	4.20849	tRNA dimethylallyltransferase
cds483	0.000229454	0	4.28122	cag pathogenicity island protein cag20
cds1036	0.000227865	0	3.88889	UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase
cds962	0.000227691	0	4.10465	hypothetical protein
cds724	0.000227526	0	3.35788	flagellar motor protein MotA
cds910	0.000225464	0	3.01679	hypothetical protein
cds624	0.000224093	0	2.89423	excinuclease ABC subunit A
cds1281	0.000221335	0	4.67562	7-cyano-7-deazaguanine reductase
cds668	0.000221142	0	7.02721	hypothetical protein
cds206	0.00021977	0	2.9318	sulfate permease
cds369	0.0002189	0	4.79048	protein kinase C inhibitor
cds101	0.000218218	6.04302e-06	3.29041	hypothetical protein
cds1267	0.000217406	0	3.56927	membrane protein
cds218	0.000216675	0	3.7684	octaprenyl-diphosphate synthase IspB
cds583	0.00021474	0	3.92893	uracil-DNA glycosylase
cds1411	0.000211594	1.10171e-05	4.21723	elongation factor Ts
cds129	0.000211142	0	3.49848	DNA glycosylase MutY
cds545	0.000206047	0	3.44086	uroporphyrinogen decarboxylase
cds22	0.000205701	0	2.87119	type II citrate synthase
cds307	0.000205651	0	5.80769	cell division topological specificity factor MinE
cds286	0.000205321	0	3.06576	polysaccharide deacetylase
cds13	0.000203953	0	5.17045	hypothetical protein
cds1211	0.000203833	0	4.65333	nicotinate-nucleotide adenylyltransferase
cds612	0.000202555	0	3.19813	acetyl CoA acetyltransferase
cds1370	0.00020187	0	3.65287	cytochrome c oxidase accessory protein
cds277	0.000201281	0	3.21759	dipeptide ABC transporter ATP-binding protein DppD
cds1202	0.000201217	0	3.51426	hypothetical protein
cds848	0.000200303	0	4.66887	23S rRNA (pseudouridine(1915)-N(3))-methyltransferase RlmH
cds750	0.000199149	0	3.19783	hypothetical protein
cds1376	0.000198414	0	3.43939	transcription termination/antitermination protein NusA
cds639	0.000197878	0	2.65691	anaerobic C4-dicarboxylate transporter
cds1136	0.000197483	0	4.09488	NADH-quinone oxidoreductase subunit C
cds1020	0.000197176	0	4.42829	ATP synthase subunit B
cds1045	0.000197079	0	3.52718	thioredoxin reductase
cds1107	0.000195892	0	3.68189	DNA polymerase III subunit delta'
cds616	0.000195628	0	2.95518	acetone carboxylase subunit beta
cds542	0.000191477	0	3.31181	flagellin A
cds117	0.000191401	8.24364e-06	3.61208	hypothetical protein
cds77	0.000191272	2.58756e-06	3.46379	RNA polymerase sigma factor RpoD
cds972	0.00019069	5.58682e-06	3.37006	hemolysin
cds1275	0.000190559	0	3.1543	biotin synthase
cds448	0.000190284	0	3.69333	DNA polymerase III subunit beta
cds1233	0.000189555	0	3.43142	DNA internalization-related competence protein ComEC
cds151	0.000188793	0	4.47348	hypothetical protein
cds380	0.000188399	0	3.49008	hypothetical protein
cds663	0.000188004	0	4.89722	flagellar protein FlaG
cds821	0.000187665	0	2.85451	carbamoyl phosphate synthase large subunit
cds637	0.000184446	1.00896e-07	3.49644	membrane protein
cds531	0.000183408	0	3.10904	2-oxoglutarate-acceptor oxidoreductase subunit OorA
cds175	0.000182835	0	3.75	fumarate reductase cytochrome b-556 subunit
cds654	0.000182177	0	4.34156	HIT family hydrolase
cds948	0.000178989	0	3.36416	S-adenosylmethionine--tRNA ribosyltransferase-isomerase
cds1050	0.000178978	0	3.95566	glutamine ABC transporter permease GlnP
cds1221	0.000177403	0	3.25356	uracil-DNA glycosylase
cds659	0.000177352	0	3.16836	tRNA (guanine-N(7)-)-methyltransferase
cds199	0.00017693	0	2.88746	cysteine desulfurase
cds706	0.000176381	0	3.94636	neuraminyllactose-binding hemagglutinin
cds267	0.000176319	0	5.0756	chorismate mutase
cds1354	0.000176212	0	2.38327	phosphate permease
cds467	0.000174964	0	3.40142	type IV secretion system protein
cds21	0.000174682	0	2.85206	membrane protein
cds975	0.000173548	0	3.10954	hypothetical protein
cds278	0.000172669	0	3.27261	dipeptide ABC transporter ATP-binding protein DppF
cds906	0.000171163	0	3.66093	bifunctional 2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase/2-C-methyl-D-erythritol 2%2C4-cyclodiphosphate synthase
cds233	0.000168615	0	3.14394	hypothetical protein
cds174	0.000167847	0	2.81958	fumarate reductase flavoprotein subunit
cds587	0.000166508	0	3.52078	menaquinone biosynthesis radical SAM protein
cds958	0.000166138	0	2.99643	copper-transporting ATPase
cds1407	0.000166055	0	4.47656	preprotein translocase subunit YajC
cds1285	0.000165916	0	4.12918	metal-dependent hydrolase
cds1329	0.000165862	0	3.07319	ABC transporter permease
cds125	0.000164772	0	3.3195	iron-sulfur cluster-binding protein
cds1199	0.000164379	0	2.9842	fumarate hydratase
cds37	0.000161523	0	3.93998	nodulation protein NolK
cds955	0.000161512	0	2.99421	cell division protein FtsH
cds1237	0.000160961	0	4.15888	response regulator
cds546	0.000160628	0	3.72036	membrane protein
cds257	0.000160171	0	3.05197	queuine tRNA-ribosyltransferase
cds368	0.000158327	0	3.26748	phenylalanine--tRNA ligase subunit alpha
cds804	0.000158219	0	3.09973	hydrogenase expression/formation protein HypD
cds1374	0.000156826	0	2.90053	hypothetical protein
cds928	0.00015561	0	3.21394	3'%2C5'-cyclic-nucleotide phosphodiesterase
cds818	0.000155003	0	3.46084	membrane protein
cds370	0.00015488	0	2.99017	cysteine desulfurase
cds1085	0.000154186	0	3.22917	elongation factor Tu
cds649	0.000153795	0	3.70991	serine-pyruvate aminotransferase
