GeneId	Ks	P2	ReadDepth	GeneProduct
cds896	0.129922	0.0431799	5.25843	conjugal transfer protein TraG
cds888	0.0346144	0.0125506	3.77903	integrase/recombinase XerD
cds607	0.030787	0.00408833	3.43984	membrane protein
cds1274	0.0250612	0.00154749	8.66667	type I restriction-modification system specificity protein
cds1254	0.0203986	0	7.19462	hypothetical protein
cds385	0.0158087	0.00225822	1.62352	hypothetical protein
cds1280	0.0137175	0.00139901	2.55232	hypothetical protein
cds983	0.0132555	0.00164428	2.96105	beta-lactamase HcpC
cds905	0.0132316	0.00322731	2.87308	amino acid permease
cds1158	0.0116624	0.0021385	3.11047	heptosyltransferase
cds1057	0.00990237	0.00142303	1.88266	membrane protein
cds608	0.00828951	0.0013886	3.86352	hypothetical protein
cds693	0.00759005	0	3.10643	hypothetical protein
cds887	0.00463553	0.000752605	4.04229	hypothetical protein
cds437	0.00365589	0	2.22523	hypothetical protein
cds310	0.0032134	0	3.86928	hypothetical protein
cds1204	0.00279643	0.000108658	4.07471	hypothetical protein
cds107	0.00254012	0	1.67836	hypothetical protein
cds1186	0.00244794	0	3.3216	50S ribosomal protein L16
cds1336	0.00243591	0.000322498	2.92535	amidophosphoribosyltransferase
cds1067	0.00168528	0	1.54059	hypothetical protein
cds69	0.00162098	0.000467664	2.45735	hypothetical protein
cds100	0.0015522	0	4.02694	hypothetical protein
cds1129	0.00155211	0	2.73997	malonyl-acyl carrier protein O-methyltransferase BioC
cds395	0.00149448	0.000242362	2.93117	DNA topoisomerase I
cds1368	0.00144305	0.000283082	2.15403	glutamate permease GltS
cds1345	0.00141471	2.26794e-05	3.95402	exodeoxyribonuclease VII small subunit
cds710	0.00139592	0	3.94667	molybdopterin converting factor subunit MoaD
cds1138	0.00130589	0	3.78355	hypothetical protein
cds745	0.00130306	0	3.23509	histone-like DNA-binding protein HU
cds1304	0.00124632	0	3.4187	peptidyl-prolyl cis-trans isomerase B
cds550	0.00120637	0	3.02849	ABC transporter ATP-binding protein
cds802	0.0011719	1.43061e-05	2.58016	membrane protein
cds1	0.00115624	0	2.82166	6%2C7-dimethyl-8-ribityllumazine synthase
cds1215	0.00108519	2.70497e-05	2.54079	energy transducer TonB
cds303	0.00107347	0	2.43876	tetraacyldisaccharide 4'-kinase
cds190	0.00105978	5.01292e-05	3.94422	beta-lactamase HcpA
cds726	0.00104902	0	2.44519	hypothetical protein
cds784	0.00102272	0	2.94304	Holliday junction resolvase
cds112	0.00101469	0	4.78462	50S ribosomal protein L35
cds1143	0.000990196	1.13357e-05	2.85428	NADH-quinone oxidoreductase subunit J
cds1232	0.000956179	0	2.29379	4-hydroxybenzoate octaprenyltransferase
cds1039	0.00095247	0	2.33979	pyrroline-5-carboxylate reductase
cds829	0.000942416	5.73782e-05	2.63507	heat shock protein HtpX
cds871	0.00091727	3.39642e-05	2.29944	hypothetical protein
cds146	0.000913446	3.63943e-05	2.54289	beta-lactamase HcpD
cds10	0.000903197	0	2.51757	ATP-binding protein
cds12	0.000896352	2.12056e-05	3.97872	hypothetical protein
cds766	0.00089442	5.44812e-06	2.51259	ADP-glyceromanno-heptose 6-epimerase
