GeneId	Ks	P2	ReadDepth	GeneProduct
cds888	0.0786221	0.0337814	3.3867	integrase/recombinase XerD
cds439	0.0626336	0.0171372	5.50794	50S ribosomal protein L28
cds1241	0.0548498	0.0134487	2.61667	adenine-specific DNA methyltransferase
cds440	0.053683	0.0102668	2.90084	neuraminyllactose-binding hemagglutinin
cds1285	0.0471053	0.00726351	3.51903	metal-dependent hydrolase
cds344	0.043407	0.00671091	2.88967	fucosyltransferase
cds152	0.0373369	0.0041717	3.13081	protease
cds650	0.0372127	0.00420389	3.31447	membrane protein
cds789	0.0356876	0.00420521	3.03623	Holliday junction DNA helicase RuvA
cds1371	0.0342388	0.003935	3.10013	glycerol-3-phosphate acyltransferase PlsY
cds175	0.030973	0.00450881	3.4362	fumarate reductase cytochrome b-556 subunit
cds445	0.0281532	0.00154006	2.73138	sodium- and chloride-dependent transporter
cds1207	0.0281474	0.00294527	2.78155	hypothetical protein
cds1370	0.0277615	0.00202894	2.99637	cytochrome c oxidase accessory protein
cds790	0.0272575	0.00241763	2.77073	hypothetical protein
cds441	0.0251502	0.00107325	2.87194	phospho-N-acetylmuramoyl-pentapeptide-transferase
cds76	0.0247186	0.00276773	3.08661	hypothetical protein
cds1286	0.0245539	0.00485437	3.34744	UDP-N-acetylenolpyruvoylglucosamine reductase
cds438	0.0234448	0.00177001	2.9657	potassium channel protein
cds990	0.0226007	0.0013953	4.38194	LPS biosynthesis protein
cds1274	0.0222235	0.00117187	8.97938	type I restriction-modification system specificity protein
cds75	0.0215983	0.00378855	3.09387	malate:quinone oxidoreductase
cds651	0.0215464	0.00190748	3.04023	D-alanine--D-alanine ligase
cds1206	0.0196459	0.00171823	2.94685	molecular chaperone DnaJ
cds792	0.0195042	0.00142667	2.81545	cysteine--tRNA ligase
cds793	0.0190719	0.000830244	2.84043	vacuolating cytotoxin autotransporter
cds84	0.0177235	0.00196932	3.03501	hypothetical protein
cds591	0.0175501	0.00157628	3.11905	aspartyl/glutamyl-tRNA amidotransferase subunit B
cds791	0.0171065	0.00167618	2.56638	lipid II flippase MurJ
cds584	0.0161415	0.00158868	3.09993	fucosyltransferase
cds1205	0.015582	0.00127389	3.51383	membrane protein
cds1444	0.0142876	0	9.43333	hypothetical protein
cds61	0.0141569	0.00106378	3.02749	urease subunit beta
cds77	0.0141454	0.0012138	3.04514	RNA polymerase sigma factor RpoD
cds105	0.0133866	0.000339874	1.79377	hypothetical protein
cds608	0.0132704	0.000320024	7.64304	hypothetical protein
cds446	0.0122951	0.000766879	2.73062	sodium- and chloride-dependent transporter
cds1265	0.0118024	0.000884331	2.88825	DNA repair protein RecN
cds1285	0.0117739	0.0013061	2.75124	metal-dependent hydrolase
cds473	0.0116512	0.000344101	3.40975	type IV secretion system protein
cds846	0.0110914	0.00092825	4.24793	hypothetical protein
cds555	0.0102122	0.000437322	3.69965	adenylate kinase
cds1443	0.0101009	0.0020093	4.19391	hypothetical protein
cds641	0.00989949	0.000706983	2.75163	membrane protein
cds802	0.00910005	0.00148385	2.91161	membrane protein
cds1118	0.00897059	0.00103462	2.74796	membrane protein
cds153	0.00849837	0.000319074	3.67192	hypothetical protein
cds865	0.00846326	0.00102239	2.9703	hypothetical protein
cds590	0.00837835	0.000487664	3.08699	Zn-dependent protease
cds1057	0.00809632	0.00165885	2.75753	membrane protein
cds843	0.00752681	0.000505171	4.11376	aminoacrylate peracid reductase RutC family protein
cds444	0.00721663	0	4.12438	acyl-CoA thioesterase YbgC
cds437	0.00713925	0.00107472	2.63851	hypothetical protein
cds989	0.0069919	0.00155402	3.41165	cinnamyl-alcohol dehydrogenase
cds649	0.00698881	0.000187218	3.18288	serine-pyruvate aminotransferase
cds845	0.00698343	0.000704555	2.53253	sodium:proton antiporter
cds550	0.00677124	0	5.91311	ABC transporter ATP-binding protein
cds1414	0.00615061	0.00102347	3.7428	flagellar basal body rod protein FlgC
cds52	0.0058392	0.000198383	3.11335	hypothetical protein
cds1043	0.00583782	0.000956707	3.50407	membrane protein
cds470	0.00583691	0.000273242	3.19053	cag pathogenicity island protein cag7
cds856	0.00564276	0.000789021	3.00592	3-deoxy-D-manno-octulosonic acid transferase
cds1000	0.00540672	0.000613282	3.47744	hypothetical protein
cds1039	0.00534573	0.000359639	3.07752	pyrroline-5-carboxylate reductase
cds187	0.00463876	0.000865522	3.35985	lipopolysaccharide biosynthesis protein
cds887	0.00462413	0.000731483	3.36692	hypothetical protein
cds1416	0.00453898	0.000471938	2.21508	cell division protein FtsW
cds1405	0.00453808	0.000412267	3.00823	preprotein translocase subunit SecF
cds60	0.00447044	0.000162601	3.5034	acid-activated urea channel
cds83	0.00443266	0.000209951	2.8455	2-hydroxyacid dehydrogenase
cds1415	0.00442655	0.000187249	4.00236	flagellar basal-body rod protein FlgB
cds472	0.00433522	0.000152995	2.93968	cag pathogenicity island protein cag9
cds1428	0.00433369	0.000634332	3.09651	lytic transglycosylase
cds310	0.00426047	0	5.17647	hypothetical protein
cds1041	0.00408788	0.000261136	3.72104	endoribonuclease
cds855	0.00407308	0.000144963	3.29492	RNA pseudouridine synthase
cds1417	0.00407044	0.000442013	2.4881	iron(III) ABC transporter substrate-binding protein CeuE
cds607	0.00401268	0.000116399	7.43195	membrane protein
cds1429	0.00386799	0.000346445	3.50719	hydrolase TatD
cds1418	0.00382737	0.00023227	2.48104	iron(III) ABC transporter substrate-binding protein CeuE
cds852	0.00348723	0.000162834	3.79718	hypothetical protein
cds851	0.00337447	0.000120173	3.35921	damage-inducible protein CinA
cds1427	0.0033497	0.000468471	3.17932	rare lipoprotein A RlpA
cds1420	0.00328781	0.00040242	3.13603	ABC transporter substrate-binding protein
cds1399	0.00307343	0.000174937	2.94143	peptidase
cds1042	0.0030065	0.00015278	4.03232	flavodoxin FldA
cds603	0.00300614	0	3.13866	integrase/recombinase
cds1398	0.00287897	0.000340607	4.01217	cell shape deternining membrane protein
cds1419	0.00284934	0.000230991	3.80905	peroxiredoxin
cds867	0.00281934	0.000265808	2.62292	cation efflux system protein CzcA
cds1413	0.00275414	0.000272079	4.53636	flagellar hook-basal body protein FliE
cds854	0.00267867	9.09137e-05	2.75789	prolipoprotein diacylglyceryl transferase
cds435	0.00261151	0.000239824	2.89189	membrane protein
cds1425	0.00259142	0.000327907	3.51684	hypothetical protein
cds1401	0.00253703	0.000211482	2.96118	bifunctional folylpolyglutamate synthase/dihydrofolate synthase FolC
cds1400	0.00248044	0.00013786	2.91909	peptidase
cds1402	0.00240665	0.000213472	3.7271	lipoprotein
cds1403	0.00237803	0.000199972	2.74845	leucine--tRNA ligase
cds1336	0.0023292	0.000150188	3.48785	amidophosphoribosyltransferase
cds1048	0.0023251	0.000197882	2.46751	membrane protein
cds869	0.00216304	0.000183249	3.14493	hypothetical protein
cds1288	0.00204356	5.99281e-05	2.54559	flagellum-specific ATP synthase
cds1040	0.00204261	0.000250072	3.29588	cell filamentation protein
cds783	0.00198679	0.000199558	2.54125	outer membrane protein
cds634	0.00176619	0	3.12032	DNA polymerase III subunits gamma and tau
cds1030	0.00176601	0.000182541	3.53874	ribosome maturation factor RimM
cds924	0.00172809	6.59836e-05	3.59921	3-dehydroquinate dehydratase
cds1248	0.00160822	0	3.7359	flagellar assembly protein FliW
cds1421	0.00159126	0.000179915	2.71534	penicillin-binding protein 2
cds853	0.0015833	3.48595e-05	3.50711	oxygen-insensitive NAD(P)H nitroreductase
cds959	0.00158113	0	3.88557	copper ion binding protein CopP
cds1426	0.00154933	6.09551e-05	3.95556	3-deoxy-D-manno-octulosonate 8-phosphate phosphatase
cds1045	0.00151022	4.08366e-05	3.41436	thioredoxin reductase
cds51	0.00150931	0	5.45977	hypothetical protein
cds1404	0.00145782	6.13109e-05	4.76401	membrane protein
cds842	0.0013733	8.78979e-05	2.88564	D-amino acid dehydrogenase DadA
cds1047	0.00133909	8.21713e-05	2.88645	glucose-6-phosphate isomerase
cds1052	0.00125027	0.000108072	3.24364	glutamine ABC transporter ATP-binding protein GlnQ
cds1422	0.0012178	0	3.68694	membrane protein
cds667	0.00111318	0	3.2812	hypothetical protein
cds474	0.00110914	5.47889e-05	3.43379	cag pathogenicity island protein cag11
cds1034	0.000987276	0.000119869	2.93981	valine--tRNA ligase
cds1049	0.000933791	1.08103e-05	2.30523	carbon starvation protein CstA
cds1084	0.000858288	0	5.06918	50S ribosomal protein L33
cds985	0.000807663	0	2.71319	phosphogluconate dehydratase
cds176	0.000777853	2.49989e-05	3.30071	triosephosphate isomerase
cds449	0.00074214	5.76908e-06	2.86262	DNA gyrase subunit B
cds1033	0.000730365	2.51491e-05	3.09503	signal recognition particle protein
cds28	0.000728885	0	3.47101	ATP-dependent Clp protease adapter protein
cds916	0.00070199	1.43839e-05	3.34078	hypothetical protein
cds372	0.000699352	0	2.52907	biotin sulfoxide reductase
cds85	0.000676978	0	2.96578	threonine synthase
cds1424	0.000663145	2.09015e-05	3.90036	hypothetical protein
cds1054	0.000654037	4.20714e-05	3.33152	hypothetical protein
cds1029	0.000652661	1.01825e-05	3.46522	tRNA (guanine-N(1)-)-methyltransferase
cds1406	0.000643762	3.65825e-05	2.47275	preprotein translocase subunit SecD
cds7	0.000632454	2.89915e-05	2.75198	molecular chaperone GroEL
cds1113	0.000629285	5.81337e-06	2.77305	carbamoyl phosphate synthase small subunit
cds1397	0.000626273	4.62717e-05	2.60267	transcription-repair coupling factor TrcF
cds108	0.00061778	2.01427e-05	2.80402	phosphoenolpyruvate synthase
cds1038	0.000613752	3.40315e-05	2.69456	membrane protein
cds1410	0.000612202	4.33997e-05	3.65157	30S ribosomal protein S2
cds517	0.000604424	4.82663e-06	3.14204	signal peptidase I LepB
cds1351	0.000577711	0	3.16869	membrane protein
cds639	0.000570243	0	2.72673	anaerobic C4-dicarboxylate transporter
cds1412	0.000559699	1.17128e-05	2.69643	cell division protein FtsI
cds1152	0.000543979	1.11579e-05	2.83756	tryptophan synthase subunit beta
cds309	0.000521419	1.31484e-05	3.08395	Holliday junction resolvase-like protein
cds35	0.000516652	3.0433e-06	2.83723	mannose-6-phosphate isomerase
cds94	0.000505182	0	2.71878	cysteine synthetase CysK
cds1163	0.000474126	0	2.28395	membrane protein
cds468	0.000468353	2.58209e-05	3.17925	type IV secretion system ATPase
cds1051	0.000461842	7.51416e-06	3.22321	glutamine ABC transporter permease GlnP
cds1053	0.00045962	7.44628e-06	3.1259	glutamine ABC transporter substrate-binding protein GlnH
cds551	0.000457666	0	5.85119	hypothetical protein
cds233	0.000456972	1.0755e-05	3.09848	hypothetical protein
cds177	0.000449743	6.73583e-06	2.92633	enoyl-ACP reductase
cds1145	0.000447355	2.47587e-06	2.31756	NADH-quinone oxidoreductase subunit L
cds320	0.000442734	0	3.10387	flagellar MS-ring protein FliF
cds703	0.000426046	8.73628e-06	3.74619	ATP-dependent Clp protease proteolytic subunit
cds1411	0.000418938	0	3.78558	elongation factor Ts
cds170	0.000417096	0	3.24362	hypothetical protein
cds638	0.000410854	0	2.77543	L-asparaginase II
cds1	0.000397626	0	3.78769	6%2C7-dimethyl-8-ribityllumazine synthase
cds522	0.000393664	0	3.02647	dihydroorotase
cds274	0.000388697	0	2.77515	dipeptide ABC transporter substrate-binding protein DppA
cds620	0.00038681	0	3.82429	diacylglycerol kinase DgkA
cds15	0.00038281	2.3445e-05	2.89645	hypothetical protein
cds1138	0.000380111	0	4.71429	hypothetical protein
cds259	0.0003708	5.08366e-06	2.98547	3-dehydroquinate synthase
cds935	0.000369654	0	4.71852	hypothetical protein
cds22	0.000368309	0	2.83216	type II citrate synthase
cds714	0.000363804	7.09292e-06	2.49474	lipooligosaccharide biosynthesis protein
cds674	0.000360647	0	2.98299	signal recognition particle receptor FtsY
cds423	0.000358829	1.11338e-05	3.29947	membrane protein
cds102	0.000358153	0	2.74045	flagellin B
cds779	0.000358079	0	4.16061	alkylphosphonate uptake protein PhnA
cds1334	0.000354549	0	2.86348	hypothetical protein
cds265	0.000352103	2.99733e-05	2.55367	toxin-like outer membrane protein
cds287	0.000349684	0	4.45799	hypothetical protein
cds1161	0.00034683	0	3.51529	aminopyrimidine aminohydrolase
cds1256	0.000344527	5.57992e-06	3.12486	fructose-1%2C6-bisphosphatase
