GeneId	Ks	P2	ReadDepth	GeneProduct
cds1001	0.0612552	0.0169993	5.21747	hypothetical protein
cds436	0.047455	0.00752146	4.60438	hypothetical protein
cds1163	0.0400992	0.00349144	10.1708	membrane protein
cds1241	0.0302791	0.00445384	5.63725	adenine-specific DNA methyltransferase
cds1316	0.0262779	0.0047176	6.97055	membrane protein
cds607	0.0252656	0.00272957	7.26036	membrane protein
cds1215	0.0172275	0.00547049	7.27739	energy transducer TonB
cds338	0.016963	0.00123724	6.3457	membrane protein
cds802	0.0166483	0.0027847	7.37236	membrane protein
cds1158	0.015422	0.00113321	7.09414	heptosyltransferase
cds1225	0.0137917	0.000409155	7.5945	hypothetical protein
cds942	0.0097518	0.0010409	5.94854	membrane protein
cds887	0.009317	0.00205514	1.18657	hypothetical protein
cds755	0.00811814	0.000317722	3.59978	type I restriction-modification system specificity protein
cds234	0.00648912	0.000476017	6.36581	zinc metalloprotease
cds592	0.00637279	0.000429657	5.84016	hypothetical protein
cds608	0.00628159	0.000273505	14.4829	hypothetical protein
cds1057	0.0058729	0.000723993	4.07321	membrane protein
cds1084	0.00543009	0.000810033	8.60377	50S ribosomal protein L33
cds310	0.00541121	1.24733e-05	10.6895	hypothetical protein
cds1300	0.00530981	0.000607054	7.38554	hypothetical protein
cds983	0.00530261	0.00065197	6.75372	beta-lactamase HcpC
cds21	0.0052209	0.00070175	5.99719	membrane protein
cds1438	0.00514298	0.000411883	6.59062	pyridoxine 5'-phosphate synthase
cds505	0.00514068	0.000437765	6.55691	hypothetical protein
cds127	0.00501378	0.00130452	6.26848	L-lactate permease LctP
cds1113	0.00494028	0.000443494	6.82447	carbamoyl phosphate synthase small subunit
cds4	0.00465634	0.000395394	6.35965	orotidine 5'-phosphate decarboxylase
cds888	0.00463284	0.00082642	2.67884	integrase/recombinase XerD
cds563	0.00454524	0.000444	5.83333	hypothetical protein
cds714	0.00435813	0.000309796	5.4117	lipooligosaccharide biosynthesis protein
cds274	0.00422566	0.000475249	5.58788	dipeptide ABC transporter substrate-binding protein DppA
cds781	0.00417953	0.000525891	7.50571	hypothetical protein
cds1003	0.00417863	0.000419821	6.152	gamma-glutamyltranspeptidase
cds889	0.00415793	0	5.16195	hypothetical protein
cds636	0.00415612	0.000706529	6.81699	hypothetical protein
cds1436	0.00400296	0.000264243	5.59729	hypothetical protein
cds1083	0.00396053	0.000375257	6.25	preprotein translocase subunit SecE
cds6	0.00392583	0.000422749	6.41837	membrane protein
cds541	0.00392332	0.000780408	2.422	multidrug ABC transporter ATP-binding protein/permease
cds1010	0.00382444	0.00044318	7.21687	hypothetical protein
cds95	0.00377884	0.00040624	6.95544	hypothetical protein
cds171	0.00373697	0.00093882	7.76592	hypothetical protein
cds1138	0.00371372	0.000806575	9.34199	hypothetical protein
cds550	0.00367938	0.000427596	4.52991	ABC transporter ATP-binding protein
cds1066	0.00366642	0.000413595	6.10837	carbonic anhydrase
cds339	0.00365924	0.000285511	6.04112	rRNA small subunit methyltransferase E
cds629	0.00362594	0.000475889	6.30106	membrane protein
cds1413	0.00348568	0.000359773	6.8	flagellar hook-basal body protein FliE
cds1002	0.0034782	0.000423115	4.88197	Sel1 repeat-containing protein
cds439	0.00346466	0.000390239	5.39153	50S ribosomal protein L28
cds984	0.00338439	0.000498951	5.96172	2-keto-3-deoxy-6-phosphogluconate aldolase
cds876	0.00335793	0.000352074	5.39892	cell division protein FtsA
cds957	0.00333347	0.000485876	5.05042	CDP-diacylglycerol--serine O-phosphatidyltransferase
cds139	0.00332924	0.000335155	5.88602	recombinase RecA
cds71	0.00331528	0.000252737	6.19238	methyl-accepting chemotaxis transducer TlpC
cds1254	0.00331289	0.000201631	5.33747	hypothetical protein
cds1061	0.00326008	0.000317519	5.53529	multidrug transporter
cds1112	0.00325327	0.000143963	6.21377	hypothetical protein
cds356	0.00322939	0.00065065	6.75502	chemotaxis protein CheW
cds1202	0.00320105	0.000237543	6.7532	hypothetical protein
cds84	0.00319859	0.000244894	6.09944	hypothetical protein
cds1419	0.00318343	0.000319355	6.42044	peroxiredoxin
cds100	0.00315183	0.000200193	9.72727	hypothetical protein
cds735	0.00310719	0.000597142	6.80983	thioredoxin reductase
cds513	0.00309488	0.000359048	6.58148	adenine phosphoribosyltransferase
cds819	0.00309248	0.00032318	5.712	TonB-dependent receptor
cds690	0.00308658	8.66967e-05	6.15751	hypothetical protein
cds1009	0.00307787	8.16371e-05	6.12903	peptidyl-prolyl cis-trans isomerase
cds16	0.00306761	0.000332671	6.77433	chemotaxis protein CheV
cds373	0.0030373	0.000485455	6.45194	hypothetical protein
cds1351	0.00300953	0.000344523	7.40707	membrane protein
cds341	0.00298307	0.000198971	5.06866	ferrochelatase
cds1104	0.00297917	0.000310113	6.77564	RNA pyrophosphohydrolase
cds1232	0.00296869	0.000252753	5.82825	4-hydroxybenzoate octaprenyltransferase
cds1013	0.00296028	0.000269168	5.62438	biopolymer transport protein ExbD
cds953	0.00294839	0.000180216	5.72267	chemotaxis protein CheY
cds1199	0.00294645	0.000365469	6.64655	fumarate hydratase
cds1085	0.00294585	0.000279608	5.99583	elongation factor Tu
cds805	0.00294011	0.000451953	9.2094	hydrogenase expression/formation protein HypC
cds746	0.00293823	0.000336388	6.82362	hypothetical protein
cds1374	0.0029192	0.000220151	5.71185	hypothetical protein
cds298	0.00289969	0.000370119	6.11602	nuclease NucT
cds950	0.0028728	0.000149227	6.94326	hypothetical protein
cds347	0.00287053	0.000293602	6.4281	zinc-metallo protease
cds308	0.0028574	0.000447371	6.3444	DNA protecting protein A
cds516	0.00279935	0.000291885	6.35479	peptidase
cds337	0.00279302	0.000360548	6.49389	deoxycytidine triphosphate deaminase
cds144	0.0027861	0.000192144	6.66667	membrane protein
cds1330	0.00277614	0.000188594	5.35345	membrane protein
cds1355	0.00277562	0.000171994	5.7963	hypothetical protein
cds276	0.0027662	0.000245751	6.02331	dipeptide ABC transporter permease DppC
cds1145	0.0027588	0.00030008	6.38227	NADH-quinone oxidoreductase subunit L
cds178	0.00275823	0.000281791	6.69535	UDP-3-O-[3-hydroxymyristoyl] glucosamine N-acyltransferase
cds617	0.00275775	0.000331696	7.08007	acetone carboxylase subunit alpha
cds275	0.00275135	0.000156468	6.43682	dipeptide ABC transporter permease DppB
cds718	0.00274821	0.000264659	7.02174	flagellar basal body protein FliL
cds1118	0.00272334	0.000293115	5.22298	membrane protein
cds130	0.00271747	0.000327818	5.61486	cbb3-type cytochrome c oxidase subunit I
cds658	0.00270047	0.000154911	6.46825	hypothetical protein
cds161	0.00269178	0.000210938	7.13652	elongation factor P
cds434	0.00268697	0.00020548	5.8557	membrane protein
cds842	0.00266449	0.000294053	5.44282	D-amino acid dehydrogenase DadA
cds1143	0.002657	0.000408055	7.5592	NADH-quinone oxidoreductase subunit J
cds1156	0.00263662	0.000239291	5.9155	anthranilate synthase component I
cds935	0.00263106	0.000288366	10.7963	hypothetical protein
cds921	0.00262332	0.000272932	6.17899	flagellar biosynthesis regulator FlhF
cds244	0.00261795	0.000301297	8.42798	hypothetical protein
cds565	0.00261559	0.000216652	6.31169	Ni/Fe hydrogenase small subunit
cds352	0.0026103	0.000162647	6.47258	primosome assembly protein PriA
cds210	0.00260265	0.000243467	5.50154	hypothetical protein
cds1390	0.00259003	0.000172791	6.58764	thymidylate synthase
cds1115	0.00259001	0.000457549	6.72775	Maf-like protein
cds1121	0.00258658	0.000203979	7.34732	30S ribosomal protein S6
cds92	0.0025849	0.000209188	6.13024	S-ribosylhomocysteinase
cds47	0.00257769	0.000118862	4.87619	hypothetical protein
cds1038	0.00255684	0.000193074	6.37341	membrane protein
cds577	0.00255005	0.000351363	7	membrane protein
cds1203	0.00254851	0.000156433	5.83494	cation efflux system protein CzCA
cds1213	0.00254336	0.000200398	6.16567	biopolymer transport protein ExbB
cds1338	0.00254245	0.000241143	7.01688	phosphopantetheine adenylyltransferase
cds1405	0.00253828	0.000221566	7.83436	preprotein translocase subunit SecF
cds666	0.00253008	0.00023669	7.02083	5-formyltetrahydrofolate cyclo-ligase
cds797	0.00252671	0.000240662	6.67238	acyl-CoA thioesterase
cds328	0.00252578	0.000379159	5.88406	UDP-glucose 4-epimerase
cds1174	0.00252391	0.000244951	6.51306	preprotein translocase subunit SecY
cds702	0.00250753	0.000358569	6.82286	peptide deformylase
cds475	0.0024941	0	0.0782918	cag pathogenicity island protein cag12
cds1357	0.00248676	0.000265997	5.44122	UDP-N-acetylmuramoylalanyl-D-glutamate--2%2C6-diaminopimelate ligase
cds1089	0.00247977	0.000153728	6.02713	serine acetyltransferase CysE
cds1415	0.00247795	0.00028996	8.22931	flagellar basal-body rod protein FlgB
cds117	0.00247754	0.000223463	5.97677	hypothetical protein
cds761	0.00247385	0.000259179	6.89228	guanosine 5'-monophosphate oxidoreductase
cds1206	0.0024584	0.000111645	7.24414	molecular chaperone DnaJ
cds1086	0.00245807	0.000233208	5.70063	multidrug transporter
cds194	0.00245316	0.000187261	6.77154	phosphatidate cytidylyltransferase
cds239	0.00244677	0.000256727	6.36232	adenine-specific DNA methyltransferase
cds344	0.00244494	0.000171534	5.4687	fucosyltransferase
cds612	0.0024439	0.000224647	6.05867	acetyl CoA acetyltransferase
cds558	0.00243467	0.000221658	6.27548	membrane protein
cds248	0.00241889	0.000158229	6.14045	membrane protein
cds192	0.00241085	0.000161623	5.7642	tRNA uridine 5-carboxymethylaminomethyl modification protein GidA
cds581	0.00241042	0.000250872	6.31521	UDP-N-acetylglucosamine 1-carboxyvinyltransferase
