GeneId	Ks	P2	ReadDepth	GeneProduct
cds888	0.0556708	0.0164386	2.18539	integrase/recombinase XerD
cds1162	0.053647	0.00918112	1.78697	hypothetical protein
cds629	0.0478622	0.00540025	1.92436	membrane protein
cds640	0.0421984	0.00549718	0.908995	membrane protein
cds385	0.0391886	0.00551254	0.81014	hypothetical protein
cds1057	0.0297194	0.00632747	1.13967	membrane protein
cds1067	0.0279833	0.00195855	0.712435	hypothetical protein
cds607	0.0277239	0.000618856	1.31361	membrane protein
cds905	0.0218754	0.00409758	1.24615	amino acid permease
cds584	0.0187765	0.00264184	1.08595	fucosyltransferase
cds802	0.0123701	0.00118569	0.472496	membrane protein
cds637	0.0112732	0.00047416	0.925561	membrane protein
cds106	0.00938254	0.000320738	0.906926	hypothetical protein
cds1163	0.00893643	0	0.94856	membrane protein
cds1165	0.00860703	4.75839e-05	1.82114	thiamine pyrophosphokinase
cds190	0.00835718	0.000586976	2	beta-lactamase HcpA
cds1118	0.00781673	0.00046703	2.16757	membrane protein
cds1130	0.00501172	0.000173992	1.20132	preprotein translocase subunit SecG
cds310	0.00470881	0	1.80065	hypothetical protein
cds1237	0.00458431	0.000246666	2.13707	response regulator
cds896	0.00411242	0	1.98127	conjugal transfer protein TraG
cds1156	0.00373525	0.000207812	1.10246	anthranilate synthase component I
cds770	0.00306873	0.000291619	1.09454	plasminogen-binding protein PgbB
cds990	0.00305275	0	1.74306	LPS biosynthesis protein
cds1236	0.00299746	0	1.25544	histidine kinase sensor protein
cds1346	0.00231199	0	1.25911	ubiquinone/menaquinone biosynthesis methyltransferase
cds6	0.00231011	7.84202e-06	0.886614	membrane protein
cds291	0.00208938	0	3.23919	hypothetical protein
cds630	0.0018118	1.27927e-05	1.08763	competence protein ComGF
cds897	0.00176232	0	1.60192	transposase
cds470	0.00152194	0.000126528	1.01435	cag pathogenicity island protein cag7
cds187	0.00137409	0.00021513	1.1733	lipopolysaccharide biosynthesis protein
cds924	0.00136139	0	1.3373	3-dehydroquinate dehydratase
cds1316	0.00127717	0.000291206	0.937082	membrane protein
cds952	0.00125889	0	1.32836	membrane protein
cds547	0.00121665	0	1.05674	membrane protein
cds468	0.0012138	2.48853e-05	1.20544	type IV secretion system ATPase
cds699	0.00114604	1.70094e-05	1.22608	type I restriction-modification system specificity protein
cds1065	0.00112029	0.000117977	0.979592	sugar efflux transporter
cds0	0.00106256	0	1.46043	transcription antitermination protein NusB
cds168	0.000882375	0	1.33333	hypothetical protein
cds1063	0.000813917	7.93399e-05	1.0191	Na+/H+ antiporter NapA
cds1344	0.000809629	6.09741e-05	1.07519	hypothetical protein
cds983	0.000792826	0	1.10767	beta-lactamase HcpC
cds23	0.000775342	1.6829e-05	1.0626	isocitrate dehydrogenase
cds1441	0.000736004	2.49138e-05	1.09886	flagellar basal body rod protein FlgG
cds994	0.000717707	0	1.34351	pyruvate flavodoxin oxidoreductase subunit delta
cds332	0.000700827	0	1.12183	ribonucleotide-diphosphate reductase subunit beta
cds628	0.000678935	0	1.00443	S-adenosyl-l-methionine hydroxide adenosyltransferase
cds667	0.000668329	0	1.15482	hypothetical protein
cds1215	0.000658325	0	1.07925	energy transducer TonB
cds1315	0.00061095	1.81836e-05	1.06638	tRNA modification GTPase TrmE
cds1033	0.000609203	0	1.00148	signal recognition particle protein
cds871	0.0006023	0	0.988701	hypothetical protein
cds969	0.000598313	0	0.853472	membrane protein
cds479	0.00057585	0	1.2679	cag pathogenicity island protein cag16
cds869	0.000572233	0	1.09662	hypothetical protein
cds1109	0.000561676	0	1.10606	hypothetical protein
cds995	0.000556216	0	0.933007	pyruvate flavodoxin oxidoreductase subunit alpha
cds818	0.000550845	9.71196e-06	0.99288	membrane protein
cds520	0.000548536	0	1.25045	Kdo hydrolase subunit 2
cds1220	0.000543591	0	1.00101	glyceraldehyde-3-phosphate dehydrogenase
cds1345	0.000541971	0	1.68199	exodeoxyribonuclease VII small subunit
cds1336	0.000533949	0	1.30035	amidophosphoribosyltransferase
cds664	0.000525211	0	0.889877	flagellar hook-associated protein
cds1046	0.000500689	0	1.11283	MFS transporter
cds1125	0.000500209	0	1.24007	hypothetical protein
cds942	0.000483576	2.33355e-05	1.12865	membrane protein
cds317	0.00046382	0	1.05932	single-stranded-DNA-specific exonuclease RecJ
cds1402	0.00045133	0	1.31384	lipoprotein
cds695	0.000450776	4.80333e-06	0.91147	preprotein translocase subunit SecA
cds1023	0.000436894	0	1.07799	chromosome partitioning ATPase
cds653	0.000436824	0	1.00742	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase
cds537	0.000429802	0	1.27288	tumor necrosis factor alpha-inducing protein
cds250	0.000421607	0	1.45614	hypothetical protein
cds433	0.000410376	0	0.990476	catalase-like protein
cds480	0.000406618	0	1.21933	cag pathogenicity island protein cag17
cds321	0.000403329	0	1.09205	flagellar motor switch protein FliG
cds592	0.00039766	0	1.00964	hypothetical protein
cds985	0.000390128	0	0.888889	phosphogluconate dehydratase
cds1211	0.000387648	0	1.26286	nicotinate-nucleotide adenylyltransferase
cds62	0.00037896	0	1.1325	urease subunit alpha
cds444	0.00037889	0	1.33831	acyl-CoA thioesterase YbgC
cds529	0.000378264	0	1.08283	hypothetical protein
cds521	0.000375919	2.11638e-05	0.867739	Kdo hydrolase subunit 2
cds267	0.000371507	0	1.68729	chorismate mutase
cds269	0.000371336	0	0.955952	aminodeoxychorismate synthase component I
cds625	0.000363717	0	0.937956	membrane protein
cds1195	0.000351845	0	1.02205	ATP-binding protein
cds764	0.000328079	0	0.960276	phosphoheptose isomerase
cds598	0.000324938	0	0.999272	coproporphyrinogen III oxidase
cds1223	0.000319105	0	1.09107	hypothetical protein
cds175	0.000316136	0	1.16797	fumarate reductase cytochrome b-556 subunit
cds323	0.000309252	1.32228e-05	0.929995	1-deoxy-D-xylulose-5-phosphate synthase
cds86	0.000293053	0	1.01923	methyl-accepting chemotaxis protein TlpA
cds281	0.000281202	0	1.31171	hypothetical protein
cds1178	0.00027834	0	1.23464	50S ribosomal protein L6
cds258	0.000277286	0	1.07069	hypothetical protein
cds496	0.000261341	0	1.10559	hypothetical protein
cds443	0.000257517	0	1.53257	hypothetical protein
cds450	0.000255762	0	1.13614	membrane protein
cds1339	0.000252862	0	1.19326	3-octaprenyl-4-hydroxybenzoate carboxy-lyase
cds978	0.000248205	0	1.15309	flagellar basal-body rod protein FlgG
cds696	0.000247845	0	1.00081	lipoprotein releasing system transmembrane protein
cds497	0.000245664	0	1.12409	membrane protein
cds857	0.000241244	0	1.41699	zinc ribbon domain-containing protein
cds870	0.000236138	0	1.00332	glycine--tRNA ligase subunit beta
cds445	0.000224814	0	0.928518	sodium- and chloride-dependent transporter
cds1177	0.000224299	0	1.36415	50S ribosomal protein L18
cds235	0.000224105	0	0.985748	exodeoxyribonuclease VII large subunit
cds417	0.000222824	0	1.15495	hypothetical protein
cds311	0.00021993	0	0.978836	hypothetical protein
cds101	0.000213782	0	1.01113	hypothetical protein
cds367	0.000211903	0	0.961656	phenylalanine--tRNA ligase subunit beta
cds554	0.000205876	0	0.88812	aspartate--tRNA ligase
cds434	0.000204027	0	0.9477	membrane protein
cds795	0.000203452	0	0.963303	iron chelatin transport system permease
cds581	0.000198777	0	0.905437	UDP-N-acetylglucosamine 1-carboxyvinyltransferase
cds263	0.000196816	0	1.27553	hypothetical protein
cds822	0.000196215	0	1.21501	membrane protein
cds797	0.000195258	0	1.21333	acyl-CoA thioesterase
cds145	0.000194692	0	1.04468	lipopolysaccharide 1%2C2-glucosyltransferase RfaJ
cds1148	0.000191627	0	0.936825	hypothetical protein
cds286	0.000189647	0	1.19274	polysaccharide deacetylase
cds1111	0.000188164	0	1	membrane protein
cds240	0.000187751	0	0.95916	chaperone protein ClpB
cds525	0.000187423	0	1.54032	flagellar motor switch protein
cds366	0.000187209	1.05678e-05	0.985271	3-phosphoshikimate 1-carboxyvinyltransferase
cds1	0.000185717	0	1.27601	6%2C7-dimethyl-8-ribityllumazine synthase
cds1205	0.000185456	0	1.25473	membrane protein
cds523	0.000185392	2.34254e-05	0.781538	periplasmic protein TonB
cds1210	0.000184762	0	1.1063	hypothetical protein
cds1314	0.000184731	0	1.26667	hypothetical protein
cds24	0.00018439	0	1.24532	hypothetical protein
cds773	0.000181929	0	1.2404	transcription elongation factor GreA
cds113	0.000181477	0	1.65527	50S ribosomal protein L20
cds794	0.000179318	0	0.957031	iron chelatin transport ATP-binding protein
cds790	0.000177346	0	0.963686	hypothetical protein
cds110	0.000177342	0	0.976074	threonine--tRNA ligase
cds863	0.000171063	0	0.995421	hypothetical protein
cds299	0.000169877	0	1.14771	membrane protein
cds282	0.000168962	0	1.04022	glutamate-1-semialdehyde aminotransferase
cds999	0.000167468	0	0.912999	excinuclease ABC subunit B
cds533	0.00016734	0	1.2246	2-oxoglutarate-acceptor oxidoreductase subunit OorC
cds1309	0.000163078	0	1.40299	biopolymer transport protein ExbD
cds491	0.000161524	0	1.1237	glutamate racemase
cds566	0.000160717	0	0.981002	Ni/Fe hydrogenase large subunit
cds711	0.000160511	0	1.25561	GTP cyclohydrolase II
cds9	0.000160086	0	0.963095	DNA primase
cds3	0.000156266	0	1.19069	carbonic anhydrase IcfA
cds189	0.000154121	0	1.04126	chaperone protein HtpG
cds658	0.000152757	0	0.944444	hypothetical protein
cds847	0.000149686	0	1.13609	hypothetical protein
cds654	0.000148411	0	1.14403	HIT family hydrolase
cds146	0.000147798	0	0.973941	beta-lactamase HcpD
cds624	0.000147317	0	0.891738	excinuclease ABC subunit A
cds583	0.000146535	0	1.1692	uracil-DNA glycosylase
cds1202	0.000144858	0	1.09735	hypothetical protein
cds268	0.000143848	0	1.09622	hypothetical protein
cds1308	0.000143398	0	1.37969	biopolymer transport protein ExbB
cds1153	0.000142878	0	1.09272	bifunctional indole-3-glycerol phosphate synthase/phosphoribosylanthranilate isomerase
cds1361	0.000142435	0	1.1264	permease
cds582	0.000141908	0	0.923241	aspartate ammonia-lyase
cds647	0.000141699	0	0.887879	ribosomal protein S12 methylthiotransferase
cds877	0.000140853	0	0.926598	cell division protein FtsZ
cds845	0.000140796	0	0.924212	sodium:proton antiporter
cds1038	0.000139318	2.13498e-06	0.85134	membrane protein
cds806	0.000138188	0	1.13169	hydrogenase/urease nickel incorporation protein HypB
cds1221	0.00013685	0	1.11681	uracil-DNA glycosylase
cds1403	0.000133715	0	0.973565	leucine--tRNA ligase
cds1034	0.000133159	0	0.967619	valine--tRNA ligase
cds672	0.000131069	0	1.11774	hypothetical protein
cds1422	0.000130901	0	1.40991	membrane protein
cds133	0.00012961	0	1.01626	cbb3-type cytochrome c oxidase subunit III
cds1094	0.000128777	0	1.11373	phosphoribosylamine--glycine ligase
cds946	0.000127765	0	1.34576	Sec-independent protein translocase protein TatB
cds453	0.000126318	0	0.923913	glycolate oxidase subunit GlcD
cds335	0.000125079	0	1.00145	biotin carboxylase
cds1323	0.000123927	0	0.917767	DNA polymerase III subunit alpha
cds494	0.000123388	0	1.1088	rRNA small subunit methyltransferase I
cds919	0.00012286	0	1.10547	flagellar biosynthesis sigma factor
cds1053	0.000122606	0	1.23381	glutamine ABC transporter substrate-binding protein GlnH
cds1394	0.000121881	0	1.09207	ubiquinol cytochrome c oxidoreductase cytochrome c1 subunit
cds1030	0.000121019	0	1.37477	ribosome maturation factor RimM
cds29	0.000120619	0	0.992363	ATP-dependent Clp protease ATP-binding subunit ClpA
cds727	0.000118303	0	0.955475	osmoprotectant ABC transporter permease/substrate-binding protein ProWX
cds606	0.00011433	0	0.953105	ribonucleotide-diphosphate reductase subunit alpha
cds821	0.00011421	0	0.875998	carbamoyl phosphate synthase large subunit
cds1212	0.000113808	0	1.45861	nickel responsive regulator
cds236	0.00011334	0	1.23463	adenine-specific DNA methyltransferase
cds652	0.000112395	0	1.15014	phosphatidylglycerophosphatase
cds931	0.000112055	0	1.0186	acetyl-CoA synthetase
