GeneId	Ks	P2	ReadDepth	GeneProduct
cds607	0.0513552	0.00749672	1.12426	membrane protein
cds584	0.0424864	0.00517578	0.889588	fucosyltransferase
cds905	0.0242918	0.00439633	1.01859	amino acid permease
cds603	0.0210768	0.00150287	0.73921	integrase/recombinase
cds802	0.0176212	0.00311113	0.657734	membrane protein
cds21	0.0149124	0.00192022	0.863296	membrane protein
cds470	0.0149091	0.00197637	0.828665	cag pathogenicity island protein cag7
cds659	0.0139566	0.00107055	0.868866	tRNA (guanine-N(7)-)-methyltransferase
cds1241	0.0135055	0.00228552	1.18431	adenine-specific DNA methyltransferase
cds652	0.0128986	0.000870839	0.907713	phosphatidylglycerophosphatase
cds658	0.0122623	0.0011971	0.850794	hypothetical protein
cds190	0.00705392	0.000534721	1.27224	beta-lactamase HcpA
cds52	0.00578973	0.000218079	0.947015	hypothetical protein
cds889	0.00572476	0.000824344	1.03938	hypothetical protein
cds661	0.00560605	0	0.976456	protein insertion permease FtsX
cds310	0.00519228	0	1.40196	hypothetical protein
cds653	0.00517536	0.000361985	0.806343	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase
cds187	0.00502711	0.000623522	0.995265	lipopolysaccharide biosynthesis protein
cds1038	0.00482107	0.000579323	0.701056	membrane protein
cds201	0.00410929	0	1.40541	hypothetical protein
cds1037	0.00408068	0.000371843	0.718317	membrane protein
cds990	0.00346558	0.0001545	1.23688	LPS biosynthesis protein
cds1067	0.0023751	0.000155962	0.663212	hypothetical protein
cds1348	0.00220619	0	1.00349	hypothetical protein
cds452	0.00206515	0.000169377	0.857248	plasminogen-binding protein PgbA
cds451	0.00206115	0.000100603	1	NUDIX hydrolase
cds1018	0.00198182	0.000824286	0.810847	ATP synthase subunit alpha
cds660	0.00192588	0.000107807	0.919643	ABC transporter ATP-binding protein
cds1122	0.00144973	6.65436e-05	0.747801	DNA polymerase III subunit delta
cds440	0.00144184	0	0.81601	neuraminyllactose-binding hemagglutinin
cds608	0.00139395	6.83278e-05	1.49081	hypothetical protein
cds983	0.00136881	8.88797e-05	1.06529	beta-lactamase HcpC
cds624	0.00132408	0.00013416	0.689459	excinuclease ABC subunit A
cds846	0.00129721	0	1.1157	hypothetical protein
cds106	0.00127736	4.51443e-05	1.05195	hypothetical protein
cds812	0.00123006	1.21685e-05	0.765677	flagellar hook protein FlgE
