GeneId	Ks	P2	ReadDepth	GeneProduct
cds888	0.0481357	0.0137066	4.66292	integrase/recombinase XerD
cds385	0.0464619	0.012394	2.51348	hypothetical protein
cds1316	0.0299337	0.00508692	3.79473	membrane protein
cds107	0.0293344	0.0023525	2.80117	hypothetical protein
cds990	0.0285936	0.00346758	5.01003	LPS biosynthesis protein
cds470	0.0233251	0.00401481	3.49672	cag pathogenicity island protein cag7
cds1163	0.0210122	0.00238785	5.9856	membrane protein
cds584	0.0151845	0.00194309	3.45283	fucosyltransferase
cds887	0.0140684	0.00228107	4.79353	hypothetical protein
cds608	0.00975141	0.000493624	7.90026	hypothetical protein
cds989	0.00839377	0.00171231	3.87775	cinnamyl-alcohol dehydrogenase
cds187	0.00816762	0.00144711	4.09754	lipopolysaccharide biosynthesis protein
cds800	0.00634359	0.000345662	37.161	addiction module toxin
cds1118	0.00586428	0.000967284	2.97593	membrane protein
cds607	0.00538996	6.101e-05	5.21499	membrane protein
cds629	0.00487063	0.000170583	6.23701	membrane protein
cds1007	0.00469546	0.000573664	5.34632	hypothetical protein
cds1008	0.00431987	8.11806e-05	5.02899	hypothetical protein
cds310	0.0041158	0	5.10131	hypothetical protein
cds335	0.00328013	0	3.87945	biotin carboxylase
cds770	0.00299323	0.000119673	3.59914	plasminogen-binding protein PgbB
cds802	0.00224739	0.000299076	2.97132	membrane protein
cds803	0.00220243	0.000101639	3.72249	hypothetical protein
cds1067	0.00195027	0	4.18048	hypothetical protein
cds1336	0.00194444	0.000198553	4.13542	amidophosphoribosyltransferase
cds769	0.00148117	6.26337e-06	3.65625	pantothenate kinase
cds667	0.00131438	0	3.81517	hypothetical protein
cds551	0.00127748	0.000109443	5.42857	hypothetical protein
cds6	0.00116434	0.000126801	2.57165	membrane protein
cds703	0.00103059	0.000101603	3.78173	ATP-dependent Clp protease proteolytic subunit
cds505	0.000976601	0	5.78862	hypothetical protein
cds1373	0.000928361	6.29229e-05	4.25688	hypothetical protein
cds116	0.000917937	2.99793e-05	4.0493	hypothetical protein
cds1066	0.000911805	0	3.69787	carbonic anhydrase
cds26	0.000853513	8.12449e-05	5.18406	hypothetical protein
cds1207	0.000847904	1.91158e-05	3.11662	hypothetical protein
cds903	0.000826562	0	3.54043	membrane protein
cds87	0.000825539	3.0979e-05	3.59711	hypothetical protein
cds718	0.000815187	0	4.05616	flagellar basal body protein FliL
cds723	0.000810756	3.94594e-05	3.69531	thiazole biosynthesis adenylyltransferase ThiF
cds550	0.000805014	0	5.28775	ABC transporter ATP-binding protein
cds175	0.000771634	3.8983e-05	3.81771	fumarate reductase cytochrome b-556 subunit
cds1253	0.000768014	1.72532e-05	4.35115	hypothetical protein
cds92	0.000765712	1.97359e-05	3.70199	S-ribosylhomocysteinase
cds210	0.000756127	0	3.44907	hypothetical protein
cds1117	0.000752584	0	5.19048	hypothetical protein
cds871	0.000737664	3.17692e-05	3.42655	hypothetical protein
cds1009	0.000672624	7.63418e-06	3.60394	peptidyl-prolyl cis-trans isomerase
cds1420	0.000665758	9.5368e-06	3.22672	ABC transporter substrate-binding protein
cds1368	0.00065865	6.35534e-06	2.64222	glutamate permease GltS
cds63	0.000655873	1.1342e-05	3.74262	lipoprotein signal peptidase
cds1310	0.000644599	0	8.7037	50S ribosomal protein L34
cds991	0.000643318	6.3101e-05	2.99465	hypothetical protein
cds1177	0.00063728	1.21844e-05	4.21008	50S ribosomal protein L18
cds904	0.000637123	0	2.62521	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase
cds102	0.000634845	8.7043e-06	3.15146	flagellin B
cds178	0.000631302	4.9795e-06	3.29871	UDP-3-O-[3-hydroxymyristoyl] glucosamine N-acyltransferase
cds356	0.00063069	8.74676e-06	4.50402	chemotaxis protein CheW
cds105	0.000627334	2.137e-06	3.72306	hypothetical protein
cds468	0.000625629	6.37287e-05	4.26284	type IV secretion system ATPase
cds717	0.000613174	0	3.52778	holo-[acyl-carrier-protein] synthase
cds1166	0.000612836	1.48807e-05	4.53846	50S ribosomal protein L17
cds1039	0.000612586	0	3.40181	pyrroline-5-carboxylate reductase
cds963	0.000608559	1.75047e-05	2.75904	nickel transport protein NixA
cds735	0.000603314	0	3.25214	thioredoxin reductase
cds1019	0.000600504	0	4.33517	ATP synthase subunit delta
cds296	0.000598252	6.24931e-06	3.69726	guanylate kinase
cds1158	0.000589515	0	3.48895	heptosyltransferase
cds604	0.000579943	0	4.06509	methylated-DNA--protein-cysteine methyltransferase
cds51	0.000576139	0	5.93103	hypothetical protein
cds1190	0.000575789	0	3.62696	50S ribosomal protein L2
cds4	0.000574677	0	3.82164	orotidine 5'-phosphate decarboxylase
cds77	0.000569863	1.15452e-05	3.48264	RNA polymerase sigma factor RpoD
cds380	0.000565137	0	3.29762	hypothetical protein
cds1359	0.000559303	4.26632e-05	4.29423	50S ribosomal protein L25/general stress protein Ctc
cds233	0.000551572	0	3.23182	hypothetical protein
cds1303	0.000550324	4.45458e-06	3.74872	hypothetical protein
cds1064	0.000546057	3.87332e-06	3.13551	multidrug transporter
cds850	0.000544884	0	3.74434	recombination protein RecO
cds1115	0.000542096	8.61744e-06	3.37347	Maf-like protein
cds650	0.000534838	1.63406e-05	3.72746	membrane protein
cds764	0.000532646	0	3.31434	phosphoheptose isomerase
cds497	0.000530867	9.41263e-06	3.88686	membrane protein
cds1111	0.000526719	3.553e-06	3.10657	membrane protein
cds1205	0.000523408	0	4.03202	membrane protein
cds1299	0.000523123	2.02359e-05	3.58134	endopeptidase IV
cds33	0.000517019	3.86665e-06	3.55398	hypothetical protein
cds669	0.000512789	8.67559e-06	3.10125	N-carbamoylputrescine amidase
cds1286	0.000511741	0	3.65128	UDP-N-acetylenolpyruvoylglucosamine reductase
cds127	0.000508516	7.77538e-06	2.71091	L-lactate permease LctP
cds642	0.000502124	9.19527e-06	3.39108	tRNA-dihydrouridine synthase
cds915	0.000493024	0	4.24498	hypothetical protein
cds745	0.000488215	0	4.61053	histone-like DNA-binding protein HU
cds944	0.000486434	0	3.52399	3-methyl-2-oxobutanoate hydroxymethyltransferase
cds434	0.000481044	0	3.09011	membrane protein
cds327	0.000479862	1.63579e-05	3.36263	membrane protein
cds851	0.000479008	6.67505e-06	3.50228	damage-inducible protein CinA
cds704	0.00047887	1.99027e-06	3.2972	trigger factor
cds715	0.000473558	0	3.68599	metalloprotease
cds179	0.000473044	2.92848e-06	3.36701	S-adenosylmethionine synthetase
cds238	0.000465544	0	3.74129	hypothetical protein
cds298	0.000464538	6.907e-06	4.11234	nuclease NucT
cds157	0.000464194	7.54653e-06	3.63707	hypothetical protein
cds1322	0.000462187	0	3.71103	pseudouridine synthase
cds683	0.000461488	6.6813e-06	2.94963	nitronate monooxygenase
cds618	0.000461277	0	4.54832	acetone carboxylase subunit gamma
cds344	0.000461248	0	2.90063	fucosyltransferase
cds511	0.000458673	8.88627e-06	2.85983	cytosol aminopeptidase
