GeneId	Ks	P2	ReadDepth	GeneProduct
cds385	0.072267	0.0188336	1.88673	hypothetical protein
cds607	0.0714363	0.0136962	4.47732	membrane protein
cds983	0.031848	0.00453099	2.82131	beta-lactamase HcpC
cds1280	0.0314916	0.00395511	2.15858	hypothetical protein
cds437	0.0314698	0.00421868	2.5045	hypothetical protein
cds1057	0.0265305	0.00431889	1.79024	membrane protein
cds344	0.0246995	0.00239461	1.71518	fucosyltransferase
cds584	0.0175981	0.000892714	2.27184	fucosyltransferase
cds1442	0.0160732	0.000963714	3.50787	hypothetical protein
cds1000	0.0151289	0.00178727	1.84571	hypothetical protein
cds1254	0.0137402	0.000830541	4.78468	hypothetical protein
cds16	0.0106745	0.000575137	2.30435	chemotaxis protein CheV
cds608	0.00844626	0	3.56693	hypothetical protein
cds878	0.00739762	0.000858487	3.28383	hypothetical protein
cds1158	0.00713364	0.000613391	2.4438	heptosyltransferase
cds1162	0.00709515	0.000562678	2.79449	hypothetical protein
cds310	0.00475836	0	4.21242	hypothetical protein
cds201	0.00351552	0	3.84234	hypothetical protein
cds1336	0.00322938	0.00024507	2.92188	amidophosphoribosyltransferase
cds802	0.0031778	0.000318199	2.18101	membrane protein
cds1345	0.00285738	0.000133489	3.63985	exodeoxyribonuclease VII small subunit
cds784	0.00226285	0	2.83966	Holliday junction resolvase
cds420	0.00205139	0	2.69939	hypothetical protein
cds1211	0.00199938	0	2.48381	nicotinate-nucleotide adenylyltransferase
cds622	0.0018374	0	2.78197	hypothetical protein
cds746	0.00175755	0	2.20712	hypothetical protein
cds190	0.00175046	6.39857e-05	3.44356	beta-lactamase HcpA
cds510	0.00171315	0	2.19528	GTP-binding protein
cds978	0.00162406	0	2.35802	flagellar basal-body rod protein FlgG
cds154	0.00158795	5.96036e-05	2.07875	peptide chain release factor 2
cds893	0.00150593	0	1.94737	hypothetical protein
cds627	0.00136127	0	3.28696	hypothetical protein
cds425	0.00135767	0	2.59407	molybdenum ABC transporter permease ModB
cds938	0.00131806	0	2.51802	UDP-3-O-[3-hydroxymyristoyl] N-acetylglucosamine deacetylase
cds1438	0.00125903	0	2.59949	pyridoxine 5'-phosphate synthase
cds1321	0.00123307	0	3.12063	thioredoxin
cds824	0.00114389	0.000246453	1.92701	hypothetical protein
cds1092	0.00111733	0	2.60028	phosphoribosyltransferase
cds5	0.0010015	0	2.30445	pantothenate synthetase
cds1215	0.000992093	0.000174264	1.98252	energy transducer TonB
cds811	0.000987064	0	2.30132	flagellar basal body rod modification protein
cds1258	0.000927358	0	2.06268	DNA polymerase III subunit epsilon
cds968	0.000879015	0	2.09481	multidrug ABC transporter ATP-binding protein/permease
cds184	0.000865945	0	1.75402	3-oxoacyl-ACP synthase III
cds1140	0.000859212	0	1.7432	NADH-quinone oxidoreductase subunit G
cds1337	0.00085876	4.5835e-05	2.59722	thymidylate kinase
cds1016	0.000836138	0	1.51631	ATP synthase subunit beta
cds37	0.000769937	0	2.53162	nodulation protein NolK
cds458	0.000769691	0	2.66887	50S ribosomal protein L9
cds609	0.000753382	0	2.30568	bifunctional N-acetylglucosamine-1-phosphate uridyltransferase/glucosamine-1-phosphate acetyltransferase
cds761	0.000740494	3.07197e-05	2.01321	guanosine 5'-monophosphate oxidoreductase
cds239	0.000732267	0	2.61792	adenine-specific DNA methyltransferase
cds544	0.000730285	0	2.71404	hypothetical protein
cds116	0.000723509	0	3.33099	hypothetical protein
cds582	0.000712586	0	1.78181	aspartate ammonia-lyase
cds1257	0.000702251	3.92794e-05	2.49694	ribulose-phosphate 3-epimerase
cds1089	0.000692946	0	1.90504	serine acetyltransferase CysE
cds1184	0.000690954	0	3.21073	30S ribosomal protein S17
cds1241	0.000675087	0	3.04255	adenine-specific DNA methyltransferase
cds793	0.000670491	3.26223e-05	1.6677	vacuolating cytotoxin autotransporter
cds1098	0.000628763	0	1.93818	D-lactate dehydrogenase
cds326	0.000620795	0	2.16069	short chain alcohol dehydrogenase
cds651	0.000603356	0	2.37356	D-alanine--D-alanine ligase
cds823	0.000602411	0	2.3003	glyceraldehyde-3-phosphate dehydrogenase
cds973	0.000591312	0	2.37841	bifunctional riboflavin kinase/FMN adenylyltransferase
cds1309	0.000583134	1.617e-05	3.40547	biopolymer transport protein ExbD
cds92	0.000582221	0	2.29801	S-ribosylhomocysteinase
cds163	0.00055487	8.51113e-06	2.4081	ABC transporter ATP-binding protein
cds734	0.000546851	0	2.56075	thioredoxin
cds17	0.000543556	0	2.01642	carboxynorspermidine decarboxylase NspC
cds1232	0.000538205	0	1.72655	4-hydroxybenzoate octaprenyltransferase
cds114	0.000526012	0	2.27758	membrane protein
cds235	0.000522484	0	1.98971	exodeoxyribonuclease VII large subunit
cds336	0.000512422	0	2.78344	acetyl-CoA carboxylase biotin carboxyl carrier protein subunit
cds1286	0.000500752	0	2.23974	UDP-N-acetylenolpyruvoylglucosamine reductase
cds142	0.000498953	0	2.52902	hypothetical protein
cds1326	0.000494023	1.15923e-05	2.66372	hypothetical protein
cds335	0.00049059	0	1.87073	biotin carboxylase
cds839	0.000479911	0	2.17121	amino acid ABC transporter substrate-binding protein
cds1283	0.000461168	0	2.18102	tRNA dimethylallyltransferase
cds820	0.000460007	0	2.69676	hypothetical protein
cds842	0.000459547	0	2.00243	D-amino acid dehydrogenase DadA
cds308	0.000454565	0	2.1968	DNA protecting protein A
cds1116	0.000452051	0	1.59316	alanine--tRNA ligase
cds1390	0.000451723	0	2.88506	thymidylate synthase
cds273	0.000431684	2.45036e-05	3.54682	50S ribosomal protein L27
cds513	0.000429033	0	2.61481	adenine phosphoribosyltransferase
cds152	0.000418445	0	1.91253	protease
cds179	0.000417528	0	1.87306	S-adenosylmethionine synthetase
cds725	0.000397719	0	2.27778	flagellar motor protein MotB
cds260	0.000392906	0	2.18193	membrane protein
cds984	0.000390936	0	1.91866	2-keto-3-deoxy-6-phosphogluconate aldolase
cds695	0.000389207	0	2.06043	preprotein translocase subunit SecA
cds306	0.000388429	0	2.3544	septum site-determining protein MinD
cds1159	0.000382315	0	2.5368	hypothetical protein
cds575	0.000380297	0	2.34862	NAD(P)H nitroreductase
cds821	0.000377693	5.85499e-06	1.89748	carbamoyl phosphate synthase large subunit
cds1296	0.00037679	0	2.29902	rRNA small subunit methyltransferase A
cds84	0.000373644	0	2.37255	hypothetical protein
cds337	0.000372895	0	2.90052	deoxycytidine triphosphate deaminase
cds1311	0.000371526	0	3.01235	ribonuclease P protein component
cds60	0.000371163	0	2.45918	acid-activated urea channel
cds1108	0.000370548	0	1.86614	bifunctional dihydropteroate synthase/dihydropteroate reductase
cds1374	0.00036893	0	1.56378	hypothetical protein
cds164	0.000362907	2.21162e-05	2.29577	apolipoprotein N-acyltransferase
cds726	0.000349215	0	2.88814	hypothetical protein
cds1402	0.000348539	0	2.8694	lipoprotein
cds563	0.000346267	0	2.07429	hypothetical protein
cds380	0.000345887	1.30143e-05	2.3879	hypothetical protein
cds517	0.000337989	0	2.36197	signal peptidase I LepB
cds459	0.000334185	0	2.25599	ATP-dependent protease peptidase subunit HslV
cds208	0.000333299	0	2.61749	3-deoxy-manno-octulosonate cytidylyltransferase
cds168	0.000326723	0	2.81952	hypothetical protein
cds653	0.000326215	0	2.29622	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase
cds1304	0.000324839	0	2.37805	peptidyl-prolyl cis-trans isomerase B
cds167	0.000324063	0	2.2462	serine hydroxymethyltransferase
cds1394	0.000323549	0	2.04079	ubiquinol cytochrome c oxidoreductase cytochrome c1 subunit
cds38	0.000312703	0	2.12112	hydrogenase expression/formation protein HypE
cds1091	0.000310545	6.22226e-06	1.98597	polynucleotide phosphorylase
