GeneId	Ks	P2	ReadDepth	GeneProduct
cds1280	0.067361	0.0146783	2.17476	hypothetical protein
cds1057	0.0601914	0.00892887	4.13032	membrane protein
cds1241	0.053567	0.00817128	3.25196	adenine-specific DNA methyltransferase
cds888	0.0523127	0.0192283	4.35206	integrase/recombinase XerD
cds1165	0.0404428	0.00495579	4.39512	thiamine pyrophosphokinase
cds584	0.0319701	0.00363335	2.38644	fucosyltransferase
cds905	0.0238208	0.00511683	3.11603	amino acid permease
cds291	0.0223579	0.00121226	6.7888	hypothetical protein
cds629	0.0201614	0.00234505	4.36006	membrane protein
cds607	0.0189514	0.000989534	3.18343	membrane protein
cds385	0.0155854	0.00192259	2.00539	hypothetical protein
cds52	0.012192	0.000513791	2.6727	hypothetical protein
cds983	0.0116377	0.000883396	2.53723	beta-lactamase HcpC
cds887	0.00781869	0.00126729	3.80348	hypothetical protein
cds608	0.00759039	0.00117513	3.53281	hypothetical protein
cds107	0.00566762	0.000431106	1.96157	hypothetical protein
cds51	0.00563724	0	4.44061	hypothetical protein
cds310	0.00479832	0	4.54902	hypothetical protein
cds570	0.00388512	0.000176319	3.05298	hypothetical protein
cds190	0.00365671	0.000285858	4.13679	beta-lactamase HcpA
cds154	0.0032481	0.000195477	2.36905	peptide chain release factor 2
cds1336	0.00305759	1.22265e-05	3.30556	amidophosphoribosyltransferase
cds1001	0.00233066	0.000136208	2.45929	hypothetical protein
cds630	0.00199219	0.000117465	2.93448	competence protein ComGF
cds802	0.00193331	2.04176e-05	1.31641	membrane protein
cds889	0.00154328	0	2.94287	hypothetical protein
cds1431	0.00138118	0	3.33333	hypothetical protein
cds1133	0.00128978	0	3.09032	hypothetical protein
cds703	0.00103648	0	2.48393	ATP-dependent Clp protease proteolytic subunit
cds1253	0.00103292	0	3.20865	hypothetical protein
cds283	0.000937017	3.04469e-05	3.50183	F0F1 ATPase subunit
cds573	0.000875096	0	2.71712	tRNA nucleotidyltransferase/poly(A) polymerase
cds285	0.000855507	5.63573e-05	2.50057	amidohydrolase
cds1224	0.000843826	0	2.38406	protease
cds1442	0.000821288	8.20525e-06	3.75066	hypothetical protein
cds1232	0.000808329	2.50647e-05	2.23955	4-hydroxybenzoate octaprenyltransferase
cds1161	0.000799926	0	2.84404	aminopyrimidine aminohydrolase
cds1427	0.000769615	0	2.55485	rare lipoprotein A RlpA
cds1147	0.000768713	6.69021e-05	2.1093	NADH-quinone oxidoreductase subunit N
cds461	0.000766657	4.73542e-05	2.74917	GTP-binding protein Era
cds932	0.000752921	0	3.31519	ribosome maturation factor RimP
cds156	0.000732923	1.04489e-05	2.67708	flagellar biosynthesis protein FliR
cds21	0.000710124	5.32786e-05	2.0323	membrane protein
cds920	0.000693235	1.1068e-05	2.47232	flagellar biosynthesis regulator
cds521	0.000679499	1.53176e-05	1.74799	Kdo hydrolase subunit 2
cds1231	0.000675056	1.91513e-05	2.85688	hypothetical protein
cds551	0.000666191	0	3.62798	hypothetical protein
cds284	0.000643973	0	3.05185	membrane protein
cds683	0.000637579	0	2.13462	nitronate monooxygenase
cds1412	0.000625539	6.10929e-05	2.36688	cell division protein FtsI
cds644	0.000614027	0	2.93727	hypothetical protein
cds1162	0.000602314	0	2.20802	hypothetical protein
cds1215	0.000600577	0.000213522	2.4021	energy transducer TonB
cds1439	0.000588866	8.66555e-06	2.54545	4-hydroxythreonine-4-phosphate dehydrogenase
cds833	0.000557492	0	2.97678	6-carboxy-5%2C6%2C7%2C8-tetrahydropterin synthase
cds1199	0.000550937	0	2.61782	fumarate hydratase
cds808	0.000543927	0	3.55	hypothetical protein
cds360	0.000540315	0	2.82661	hypothetical protein
cds655	0.000539741	0	2.45455	ribose-phosphate pyrophosphokinase
cds1322	0.000538252	0	2.70976	pseudouridine synthase
cds502	0.000537063	0	2.62097	3-oxoacyl-ACP reductase
cds835	0.000532162	0	2.56379	hypothetical protein
cds165	0.000527727	0	2.42667	CvpA family protein
cds170	0.000518736	0	2.6716	hypothetical protein
cds183	0.000513378	0	2.37463	glycerol-3-phosphate acyltransferase PlsX
cds270	0.000491966	0	2.43627	acylamide amidohydrolase
cds31	0.000488485	0	3.89456	nucleoid-associated protein
cds32	0.000485795	0	2.52139	PDZ domain-containing protein
cds850	0.000485172	0	2.96602	recombination protein RecO
cds749	0.000481908	0	2.37246	bifunctional phosphopantothenoylcysteine decarboxylase/phosphopantothenate synthase
cds1401	0.000477795	0	2.56371	bifunctional folylpolyglutamate synthase/dihydrofolate synthase FolC
cds680	0.000467774	0	2.41504	flagellar biosynthesis protein FlhB
cds519	0.000465215	0	2.34757	hypothetical protein
cds1093	0.000464475	0	2.95625	hypothetical protein
cds41	0.000462206	0	2.70959	adenine-specific DNA methyltransferase
cds1330	0.000446025	0	2.48994	membrane protein
cds1118	0.000442239	0	3.32016	membrane protein
cds793	0.000438751	0	2.02969	vacuolating cytotoxin autotransporter
cds1141	0.00043644	0	2.18485	NADH-quinone oxidoreductase subunit H
cds913	0.000431161	7.87002e-06	2.53061	recombination factor protein RarA
cds1255	0.000428036	0	4.82609	hypothetical protein
cds1158	0.000427117	0	2.57637	heptosyltransferase
cds560	0.000417325	0	2.37589	succinyldiaminopimelate transaminase
cds171	0.000415603	0	3.33333	hypothetical protein
cds903	0.000415502	0	3.10256	membrane protein
cds504	0.000415067	0	2.34932	hypothetical protein
cds902	0.000404521	0	2.42966	7-alpha-hydroxysteroid dehydrogenase
cds280	0.000394043	0	2.41616	hypothetical protein
cds1234	0.000388993	0	2.45876	replicative DNA helicase
cds998	0.000388726	0	2.57434	membrane protein
cds944	0.00038574	0	2.65191	3-methyl-2-oxobutanoate hydroxymethyltransferase
cds1275	0.000384688	0	2.07303	biotin synthase
cds147	0.000381002	1.23929e-05	2.67358	transcriptional regulator
cds117	0.000379519	0	2.81417	hypothetical protein
cds1196	0.000378937	0	2.75083	hypothetical protein
cds1089	0.000372659	0	2.44186	serine acetyltransferase CysE
cds648	0.00037247	0	3.18615	phosphoribosyltransferase
cds1106	0.000370909	0	3.05525	DNA replication regulator family protein
cds1053	0.000368992	0	2.97122	glutamine ABC transporter substrate-binding protein GlnH
cds462	0.000368253	0	2.69386	hypothetical protein
cds773	0.000367522	0	3.21414	transcription elongation factor GreA
cds133	0.000366625	0	2.61092	cbb3-type cytochrome c oxidase subunit III
cds647	0.000365478	0	2.46591	ribosomal protein S12 methylthiotransferase
cds363	0.000363266	0	2.76138	hypothetical protein
cds966	0.000361245	0	2.79649	restriction endonuclease
cds236	0.000359743	0	2.98355	adenine-specific DNA methyltransferase
cds162	0.000359603	0	2.76735	pseudaminic acid synthase
cds834	0.000358326	0	2.63095	7-carboxy-7-deazaguanine synthase
cds114	0.00035394	0	2.70848	membrane protein
cds1204	0.000353922	0	3.62069	hypothetical protein
cds501	0.000350245	0	3.89451	acyl carrier protein
cds1197	0.000349577	0	3.12698	ribonuclease HII
cds1097	0.000348649	0	3.41844	isoprenyl transferase
cds207	0.000348026	0	2.30854	membrane protein
cds1376	0.000344921	0	2.66498	transcription termination/antitermination protein NusA
cds1406	0.000338473	0	2.02535	preprotein translocase subunit SecD
cds250	0.000337429	0	3.33584	hypothetical protein
cds1317	0.000334018	0	2.84978	hypothetical protein
cds730	0.000331682	0	3.34632	hypothetical protein
cds969	0.000330199	0	1.99097	membrane protein
cds1314	0.000328307	0	2.85786	hypothetical protein
cds1328	0.000327976	0	2.06489	ABC transporter ATP-binding protein
cds1018	0.000327449	0	2.17593	ATP synthase subunit alpha
cds708	0.000326661	0	3.16573	molybdopterin adenylyltransferase
cds1351	0.000324939	0	2.3596	membrane protein
cds260	0.000319939	0	2.41349	membrane protein
cds822	0.000319007	0	2.50361	membrane protein
cds53	0.000317669	0	3.34048	hypothetical protein
cds1241	0.00031571	6.42968e-06	2.20993	adenine-specific DNA methyltransferase
cds533	0.000314952	0	2.76292	2-oxoglutarate-acceptor oxidoreductase subunit OorC
cds1105	0.00031486	0	2.06158	aspartokinase
cds353	0.000312959	0	2.7623	tRNA methyltransferase
cds1430	0.000310997	0	2.85024	riboflavin synthase subunit alpha
cds986	0.000310646	6.55037e-06	2.45853	6-phosphogluconolactonase
cds1337	0.000308551	0	2.98958	thymidylate kinase
cds215	0.00030724	0	2.43322	porphobilinogen deaminase
cds1202	0.00030133	0	2.85349	hypothetical protein
cds610	0.000300897	3.75973e-06	2.45747	iron(III) dicitrate transport protein FecA
cds1113	0.000298982	0	2.40071	carbamoyl phosphate synthase small subunit
cds1006	0.000294703	0	2.47817	cytosine specific DNA methyltransferase
cds279	0.00029388	0	2.01662	GTPase ObgE
cds819	0.000293586	0	2.672	TonB-dependent receptor
cds175	0.000293118	0	2.63932	fumarate reductase cytochrome b-556 subunit
cds1397	0.000289676	3.4477e-06	2.188	transcription-repair coupling factor TrcF
cds299	0.000289647	0	2.60261	membrane protein
cds498	0.000288166	0	3.20776	hypothetical protein
cds1140	0.000287569	0	2.2497	NADH-quinone oxidoreductase subunit G
cds342	0.000287223	0	3.12162	thiol:disulfide interchange protein DsbC
cds1020	0.000284579	0	3.34302	ATP synthase subunit B
cds776	0.000280996	0	3.5678	hydrogenase nickel incorporation protein HypA
cds901	0.000280079	0	2.43743	4-hydroxy-tetrahydrodipicolinate synthase
cds120	0.000279876	0	2.31804	serine transporter SdaC
cds309	0.000277698	0	3.08395	Holliday junction resolvase-like protein
cds601	0.000277439	0	2.62485	membrane protein
cds1441	0.000274356	0	2.55133	flagellar basal body rod protein FlgG
cds723	0.00027428	0	2.64974	thiazole biosynthesis adenylyltransferase ThiF
cds166	0.00027396	0	2.33865	lysine--tRNA ligase
cds318	0.000273242	0	2.25603	CTP synthetase
cds16	0.000272851	0	2.57867	chemotaxis protein CheV
cds104	0.000268399	0	2.78101	hypothetical protein
cds505	0.000268255	0	4.41057	hypothetical protein
cds297	0.000267286	0	2.16733	poly E-rich protein
cds1102	0.000265718	0	2.68178	coproporphyrinogen III oxidase
cds849	0.000264523	1.08838e-05	2.69195	acetyl-CoA carboxylase carboxyl transferase subunit beta
cds699	0.000263941	0	2.67824	type I restriction-modification system specificity protein
cds1390	0.000263604	0	3.17241	thymidylate synthase
cds155	0.000258356	0	2.54592	molybdopterin biosynthesis protein MoeA
cds1098	0.000256275	0	2.27432	D-lactate dehydrogenase
cds188	0.000256135	0	2.33259	membrane protein
cds741	0.000256063	0	2.78511	dephospho-CoA kinase
cds142	0.000255436	0	3.01824	hypothetical protein
cds140	0.000250273	0	2.27088	enolase
cds130	0.000246337	0	1.97001	cbb3-type cytochrome c oxidase subunit I
cds1387	0.000245619	0	3.0221	hypothetical protein
cds300	0.000245315	0	2.82213	flagellar basal body L-ring protein
cds1050	0.000245138	0	2.59327	glutamine ABC transporter permease GlnP
cds520	0.000244813	0	3.06847	Kdo hydrolase subunit 2
cds555	0.000244657	0	2.98264	adenylate kinase
cds1159	0.00024371	0	3.05339	hypothetical protein
