GeneId	Ks	P2	ReadDepth	GeneProduct
cds436	0.0590402	0.0159594	2.58246	hypothetical protein
cds1216	0.045882	0.00531933	3.05106	membrane protein
cds1280	0.0402744	0.0112101	2.47573	hypothetical protein
cds205	0.0256034	0.00276348	3.19942	membrane protein
cds437	0.0254823	0.000739517	2.41667	hypothetical protein
cds1001	0.024312	0.00631667	2.99061	hypothetical protein
cds608	0.0162866	0.00117903	5.28084	hypothetical protein
cds989	0.0123394	0.00231901	4.20726	cinnamyl-alcohol dehydrogenase
cds1274	0.0121106	0	6.19931	type I restriction-modification system specificity protein
cds1238	0.0116337	0.000926469	3.98192	type IIS restriction-modification system endonuclease
cds800	0.0106311	0.00171344	5.08614	addiction module toxin
cds637	0.00932317	0.00060849	3.54844	membrane protein
cds385	0.00924647	0.00181853	2.42934	hypothetical protein
cds770	0.0091744	0.000920545	3.63843	plasminogen-binding protein PgbB
cds1241	0.00901256	0.000945715	4.00882	adenine-specific DNA methyltransferase
cds470	0.00668462	0.000639238	3.3074	cag pathogenicity island protein cag7
cds428	0.00605358	0.000815175	3.13315	membrane protein
cds344	0.00589805	0.000323698	2.7457	fucosyltransferase
cds707	0.00573094	0.000586959	4.38155	cyclic pyranopterin monophosphate synthase accessory protein
cds802	0.00493413	0.000666719	3.42736	membrane protein
cds310	0.00467321	0	6.4183	hypothetical protein
cds1373	0.00415893	0.000197348	4.62691	hypothetical protein
cds501	0.00375397	9.10033e-05	5.33333	acyl carrier protein
cds990	0.00342572	0.000507764	4.82022	LPS biosynthesis protein
cds26	0.00280991	0.000405153	4.31425	hypothetical protein
cds1336	0.0027825	0.000177228	3.875	amidophosphoribosyltransferase
cds1398	0.00274455	0	4.22628	cell shape deternining membrane protein
cds708	0.00272419	1.20068e-05	4.27307	molybdopterin adenylyltransferase
cds145	0.0027209	0.00061746	3.07239	lipopolysaccharide 1%2C2-glucosyltransferase RfaJ
cds173	0.00258196	0	3.79675	fumarate reductase iron-sulfur subunit
cds699	0.00237527	0.000215882	2.71219	type I restriction-modification system specificity protein
cds584	0.00229629	0	3.0608	fucosyltransferase
cds737	0.00210831	0	4.31727	ss-DNA binding protein
cds1410	0.00194198	0	4.26289	30S ribosomal protein S2
cds1289	0.00188105	0	3.45792	type IV secretion system ATPase
cds550	0.00185606	0.000218289	4.96439	ABC transporter ATP-binding protein
cds924	0.00181309	6.24236e-05	4.19841	3-dehydroquinate dehydratase
cds276	0.00176916	0	3.20979	dipeptide ABC transporter permease DppC
cds871	0.00173234	6.867e-05	3.25895	hypothetical protein
cds1107	0.00162788	0.000102618	3.94825	DNA polymerase III subunit delta'
cds840	0.00155237	0	3.34744	alanine racemase
cds1067	0.00148573	0	3.33074	hypothetical protein
cds1162	0.00134641	0	3.47368	hypothetical protein
cds361	0.00122634	0	3.11291	menaquinone biosynthesis decarboxylase
cds1329	0.00122294	0	3.24162	ABC transporter permease
cds195	0.00122124	0	3.49503	1-deoxy-D-xylulose 5-phosphate reductoisomerase
cds1139	0.00121368	0	3.77102	hypothetical protein
cds953	0.00115428	3.08009e-05	4.416	chemotaxis protein CheY
cds1411	0.00111376	9.58197e-05	4.34363	elongation factor Ts
cds106	0.0010793	0	3.28788	hypothetical protein
cds1187	0.00106191	0	3.61277	30S ribosomal protein S3
cds468	0.00101382	4.28977e-05	3.40685	type IV secretion system ATPase
cds11	0.0010134	1.63559e-05	3.52415	hypothetical protein
cds6	0.000967898	0.000180542	2.88294	membrane protein
cds264	0.000917991	0	4.16456	membrane protein
cds1347	0.000906757	0	3.94407	membrane protein
cds1237	0.000900134	0	4.35047	response regulator
cds342	0.000842949	0	3.86036	thiol:disulfide interchange protein DsbC
cds187	0.000799383	8.99729e-05	3.40341	lipopolysaccharide biosynthesis protein
cds679	0.000797392	2.59084e-05	3.44719	molybdenum cofactor guanylyltransferase
cds253	0.00078405	1.72166e-05	4.72549	ferredoxin
cds61	0.000773066	3.47371e-05	3.39474	urease subunit beta
cds439	0.000755952	0	5.39683	50S ribosomal protein L28
cds803	0.000718234	0	3.36204	hypothetical protein
cds1258	0.000705555	2.24561e-05	3.49953	DNA polymerase III subunit epsilon
cds241	0.000671223	2.67415e-05	3.01245	cytochrome c biogenesis protein CcdA
cds544	0.000667759	1.30504e-05	3.19825	hypothetical protein
cds427	0.00066609	5.73815e-05	3.0431	glutamate--tRNA ligase
cds818	0.00065794	8.07391e-06	2.88867	membrane protein
cds1087	0.000654813	1.81003e-05	3.34828	hypothetical protein
cds1134	0.000639276	0	4.42786	NADH-quinone oxidoreductase subunit A
cds97	0.000638607	0	4.17193	heat shock protein GrpE
cds46	0.000628958	0	3.37718	bifunctional proline dehydrogenase/pyrroline-5-carboxylate dehydrogenase
cds297	0.000608841	1.39663e-05	3.2253	poly E-rich protein
cds942	0.000605967	3.09652e-05	3.20936	membrane protein
cds438	0.000598161	0	3.08267	potassium channel protein
cds1066	0.000594808	0	3.25123	carbonic anhydrase
cds1125	0.000589617	2.80053e-05	3.85838	hypothetical protein
cds1101	0.000582242	1.34765e-05	3.90076	camphor resistance protein CrcB
cds306	0.000575391	9.07149e-05	4.17596	septum site-determining protein MinD
cds1042	0.000574752	0	4.33535	flavodoxin FldA
cds640	0.000574591	3.78602e-05	2.68571	membrane protein
cds1103	0.000558959	0	5.32646	cytochrome c553
cds618	0.000537033	1.26695e-05	4.63708	acetone carboxylase subunit gamma
cds1403	0.000535005	1.81254e-05	3.12639	leucine--tRNA ligase
cds545	0.000533313	0	3.3216	uroporphyrinogen decarboxylase
cds161	0.000530364	0	4.33688	elongation factor P
cds1232	0.00052239	1.83124e-05	3.27458	4-hydroxybenzoate octaprenyltransferase
cds1145	0.000519707	0	3.13921	NADH-quinone oxidoreductase subunit L
cds693	0.000518486	9.9585e-06	4.96988	hypothetical protein
cds1231	0.00051799	7.59176e-06	3.89855	hypothetical protein
cds1098	0.000513243	3.45523e-06	3.08395	D-lactate dehydrogenase
cds694	0.000511948	0	4.15135	outer membrane lipoprotein carrier protein
cds551	0.000511822	6.17335e-06	5.5625	hypothetical protein
cds741	0.000509848	1.69606e-05	3.64129	dephospho-CoA kinase
cds1104	0.000508875	0	4.19872	RNA pyrophosphohydrolase
cds716	0.000506749	5.1964e-06	3.08376	iron(III) dicitrate transport protein FecA
cds1013	0.000504278	0	3.8209	biopolymer transport protein ExbD
cds1081	0.000501168	0	3.62676	50S ribosomal protein L11
cds1184	0.000499223	0	5.8046	30S ribosomal protein S17
cds371	0.000496917	8.71882e-06	3.98816	hypothetical protein
cds591	0.00049659	3.75541e-06	3.28782	aspartyl/glutamyl-tRNA amidotransferase subunit B
cds65	0.000487017	0	5.23333	30S ribosomal protein S20
cds632	0.000486761	0	3.18949	ABC transporter ATP-binding protein
cds1397	0.000486411	0	2.84	transcription-repair coupling factor TrcF
cds263	0.000486235	0	3.73603	hypothetical protein
cds210	0.000482061	0	3.61111	hypothetical protein
cds1426	0.000480699	0	4.55556	3-deoxy-D-manno-octulosonate 8-phosphate phosphatase
cds362	0.000478591	2.89319e-06	3.04825	D-3-phosphoglycerate dehydrogenase
cds1133	0.000477012	0	4.10753	hypothetical protein
cds1059	0.000476288	3.70227e-06	3.44203	phosphopentomutase
cds102	0.000468548	1.19149e-05	2.97799	flagellin B
cds447	0.00046817	7.14459e-06	3.22472	phospholipase A1
cds494	0.000467513	0	3.52315	rRNA small subunit methyltransferase I
cds597	0.000466065	7.92669e-06	4.01938	hypothetical protein
cds774	0.00046544	4.34198e-06	3.69344	lipid-A-disaccharide synthase
cds355	0.000465157	0	3.98004	2-Cys peroxiredoxin
cds1404	0.000453384	0	4.93805	membrane protein
cds1036	0.000449192	3.33333e-06	3.79473	UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase
cds726	0.000448655	0	4.84116	hypothetical protein
cds209	0.000446126	0	3.67544	protein-disulfide isomerase
cds745	0.000442408	0	4.97544	histone-like DNA-binding protein HU
cds13	0.000441338	1.15917e-05	5.52652	hypothetical protein
cds541	0.000441314	0	2.16723	multidrug ABC transporter ATP-binding protein/permease
cds812	0.000440743	5.77197e-06	3.29923	flagellar hook protein FlgE
cds641	0.000440496	0	3.08497	membrane protein
cds540	0.000432396	9.33569e-06	3.60369	methyl-accepting chemotaxis protein
cds200	0.000431796	0	3.62589	nitrogen fixation protein NifU
cds153	0.000430071	0	3.62598	hypothetical protein
cds75	0.000426115	6.56076e-06	3.41981	malate:quinone oxidoreductase
cds610	0.000425177	1.11066e-05	2.90321	iron(III) dicitrate transport protein FecA
cds419	0.000422222	3.75622e-06	2.96102	hypothetical protein
cds251	0.000421737	2.99197e-06	3.41841	ATP-dependent nuclease AddB
