GeneId	Ks	P2	ReadDepth	GeneProduct
cds888	0.0543446	0.0189142	5.12172	integrase/recombinase XerD
cds989	0.0524184	0.00990435	5.2703	cinnamyl-alcohol dehydrogenase
cds1163	0.0367268	0.00582984	6.79218	membrane protein
cds437	0.0308468	0.00299362	2.71959	hypothetical protein
cds800	0.028131	0.00493867	6.30337	addiction module toxin
cds905	0.0221872	0.00485161	3.97308	amino acid permease
cds699	0.0189713	0.000799551	4.50309	type I restriction-modification system specificity protein
cds608	0.0171461	0.000638582	7.43045	hypothetical protein
cds1316	0.0149894	0.0029319	3.85944	membrane protein
cds470	0.0148559	0.00151106	3.59457	cag pathogenicity island protein cag7
cds1118	0.0134895	0.00122659	3.20163	membrane protein
cds310	0.0085266	0	5.03922	hypothetical protein
cds887	0.00808505	0.00145994	4.29602	hypothetical protein
cds205	0.00754692	0.000813498	3.52987	membrane protein
cds983	0.00711193	0.00126439	3.91982	beta-lactamase HcpC
cds1241	0.00684263	0.000767775	4.80098	adenine-specific DNA methyltransferase
cds607	0.00672753	0.000346815	5.74359	membrane protein
cds770	0.00402973	0.000135119	3.64088	plasminogen-binding protein PgbB
cds802	0.00379201	0.000346637	3.53973	membrane protein
cds187	0.00285137	0.000404522	4.03125	lipopolysaccharide biosynthesis protein
cds990	0.00239086	8.74656e-05	5.08642	LPS biosynthesis protein
cds146	0.00179103	0	3.22041	beta-lactamase HcpD
cds680	0.00165888	0	3.10214	flagellar biosynthesis protein FlhB
cds1336	0.0016377	0.000156237	4.41493	amidophosphoribosyltransferase
cds551	0.00139393	0.000110138	7.06845	hypothetical protein
cds1162	0.00110538	0	5.62155	hypothetical protein
cds1417	0.00100792	5.91222e-05	3.84028	iron(III) ABC transporter substrate-binding protein CeuE
cds1230	0.000946369	0	4.04339	membrane protein
cds1103	0.000936788	0	5.9622	cytochrome c553
cds154	0.000897716	9.63569e-06	3.75916	peptide chain release factor 2
cds468	0.000853807	4.2309e-05	3.94058	type IV secretion system ATPase
cds326	0.000791458	0	3.65737	short chain alcohol dehydrogenase
cds828	0.000773666	0	3.32635	tRNA pseudouridine synthase D
