GeneId	Ks	P2	ReadDepth	GeneProduct
cds550	0.0472444	0.0115661	13.6197	ABC transporter ATP-binding protein
cds802	0.0204671	0.00208142	0.637518	membrane protein
cds544	0.0202193	0.00220373	0.854386	hypothetical protein
cds990	0.0186229	0.000863746	1.16512	LPS biosynthesis protein
cds545	0.0179264	0.00169161	0.766373	uroporphyrinogen decarboxylase
cds1241	0.0161001	0.00387328	0.571569	adenine-specific DNA methyltransferase
cds106	0.0115688	0.000211079	1.37085	hypothetical protein
cds607	0.0114099	0	1.07692	membrane protein
cds470	0.0112149	0.00156822	0.651798	cag pathogenicity island protein cag7
cds608	0.0110451	0	1.47769	hypothetical protein
cds629	0.00981173	0.00101984	1.35905	membrane protein
cds983	0.00828065	0.00183492	0.946163	beta-lactamase HcpC
cds1057	0.00559432	0.00099586	0.7892	membrane protein
cds1118	0.00509252	0.000335887	0.651226	membrane protein
cds1285	0.00503943	0.00100357	1.06113	metal-dependent hydrolase
cds310	0.00498625	0	1.09477	hypothetical protein
cds356	0.00424177	0.000968878	0.971888	chemotaxis protein CheW
cds989	0.00402881	0.000805791	0.99809	cinnamyl-alcohol dehydrogenase
cds26	0.00343813	0.000503516	1.12851	hypothetical protein
cds82	0.003423	3.38431e-05	0.903955	hypothetical protein
cds145	0.00341812	0.000597112	0.932976	lipopolysaccharide 1%2C2-glucosyltransferase RfaJ
cds1130	0.00336811	0.000124171	0.943894	preprotein translocase subunit SecG
cds1316	0.0032207	0.000459544	0.771531	membrane protein
cds770	0.00285823	9.11684e-05	0.83364	plasminogen-binding protein PgbB
cds263	0.00202077	0	0.942197	hypothetical protein
cds187	0.00160861	0.000298667	0.885417	lipopolysaccharide biosynthesis protein
cds987	0.00147034	0	0.78655	6-phosphogluconolactonase
cds924	0.00142635	7.92763e-05	0.940476	3-dehydroquinate dehydratase
cds577	0.00141015	0	1.19728	membrane protein
cds1108	0.00122287	0	0.772528	bifunctional dihydropteroate synthase/dihydropteroate reductase
cds362	0.00101925	0	0.680635	D-3-phosphoglycerate dehydrogenase
cds1047	0.00100799	0	0.783883	glucose-6-phosphate isomerase
cds777	0.000954359	0	0.685675	flagellar hook protein FlgE
cds769	0.000942042	0	0.864583	pantothenate kinase
cds497	0.000874178	0	0.826034	membrane protein
cds1422	0.000853	0	0.934685	membrane protein
cds175	0.00078133	0	0.808594	fumarate reductase cytochrome b-556 subunit
cds468	0.000740617	0	0.985901	type IV secretion system ATPase
cds699	0.000683529	3.53563e-05	0.723765	type I restriction-modification system specificity protein
cds207	0.000678094	0	0.758264	membrane protein
cds1148	0.000670695	2.3341e-05	0.708229	hypothetical protein
cds956	0.000664373	0	1.42745	hypothetical protein
cds22	0.000616057	0	0.690867	type II citrate synthase
cds923	0.000608344	0	0.72067	aminopeptidase
cds234	0.000570641	0	0.69914	zinc metalloprotease
cds1385	0.000559137	0	0.781944	hypothetical protein
cds1056	0.000537083	0	0.692661	guanine permease
cds812	0.000532917	0	0.660066	flagellar hook protein FlgE
cds425	0.000520816	0	0.957037	molybdenum ABC transporter permease ModB
cds184	0.000511068	0	0.771084	3-oxoacyl-ACP synthase III
cds383	0.000510361	0	0.745299	glycosyl transferase
cds634	0.000477373	0	0.687392	DNA polymerase III subunits gamma and tau
cds140	0.000468788	0	0.768931	enolase
cds377	0.000402616	0	0.754274	mechanosensitive ion channel protein
cds317	0.000400292	0	0.698259	single-stranded-DNA-specific exonuclease RecJ
cds563	0.00040004	2.49126e-05	0.671554	hypothetical protein
cds367	0.000368967	0	0.694989	phenylalanine--tRNA ligase subunit beta
cds231	0.000360818	0	0.763754	adenylosuccinate synthetase
cds352	0.000348553	0	0.691398	primosome assembly protein PriA
cds1420	0.000345651	0	0.827206	ABC transporter substrate-binding protein
cds786	0.000341552	0	0.784893	hypothetical protein
cds599	0.00033626	0	0.637481	glycerol-3-phosphate dehydrogenase
cds553	0.000329028	0	0.794055	chemotaxis protein CheV
cds652	0.000317103	0	0.914601	phosphatidylglycerophosphatase
cds1246	0.0003094	0	0.865929	acyl-[acyl-carrier-protein]--UDP-N-acetylglucosamine O-acyltransferase
cds635	0.000307313	0	0.826224	L-lysine exporter
cds962	0.000297902	0	1.0155	hypothetical protein
cds123	0.000291745	0	0.834423	peroxiredoxin bcp
cds465	0.000286415	0	0.764177	cag pathogenicity island protein cag3
cds576	0.000284299	0	0.764394	glutamylglutaminyl-tRNA synthetase
cds366	0.000278275	0	0.710853	3-phosphoshikimate 1-carboxyvinyltransferase
cds289	0.000277229	0	0.719023	MFS transporter
cds266	0.000238396	0	0.71757	diaminopimelate decarboxylase
cds834	0.00022889	0	0.742063	7-carboxy-7-deazaguanine synthase
cds1013	0.00021681	0	0.99005	biopolymer transport protein ExbD
cds681	0.000209406	0	0.750678	membrane protein
cds653	0.000204577	1.20314e-05	0.746964	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase
cds1113	0.000201629	0	0.79078	carbamoyl phosphate synthase small subunit
cds942	0.000194005	9.6133e-06	0.823392	membrane protein
cds442	0.000188139	0	0.71316	UDP-N-acetylmuramoylalanine--D-glutamate ligase
cds862	0.000180532	0	0.498512	hypothetical protein
cds718	0.000179921	0	0.869565	flagellar basal body protein FliL
cds3	0.00017667	0	0.924925	carbonic anhydrase IcfA
cds568	0.00017664	0	0.823091	hydrogenase biosynthesis protein HydD
cds149	0.000171056	0	0.929204	response regulator OmpR
cds852	0.00017075	0	0.922399	hypothetical protein
cds102	0.000165629	0	0.726214	flagellin B
cds1124	0.00015873	0	0.835859	shikimate 5-dehydrogenase
cds824	0.000158325	0	0.619631	hypothetical protein
cds509	0.00015554	0	0.690104	hypothetical protein
cds520	0.000150472	0	0.915315	Kdo hydrolase subunit 2
cds1284	0.000149388	0	0.836051	lipopolysaccharide 1%2C2-glucosyltransferase RfaJ
cds857	0.000147872	0	0.891503	zinc ribbon domain-containing protein
cds320	0.000145365	0	0.724178	flagellar MS-ring protein FliF
cds806	0.000145087	0	0.829904	hydrogenase/urease nickel incorporation protein HypB
cds183	0.000141378	0	0.679449	glycerol-3-phosphate acyltransferase PlsX
cds474	0.00014132	0	0.890411	cag pathogenicity island protein cag11
cds368	0.000139719	0	0.806484	phenylalanine--tRNA ligase subunit alpha
cds628	0.0001349	0	0.676633	S-adenosyl-l-methionine hydroxide adenosyltransferase
cds1289	0.000134459	0	0.791257	type IV secretion system ATPase
cds156	0.000133609	0	0.78776	flagellar biosynthesis protein FliR
cds303	0.000130011	0	0.783813	tetraacyldisaccharide 4'-kinase
cds1205	0.000126872	0	0.839884	membrane protein
cds616	0.000116622	0	0.697012	acetone carboxylase subunit beta
cds849	0.000114946	0	0.728736	acetyl-CoA carboxylase carboxyl transferase subunit beta
cds1218	0.00011282	0	0.822362	magnesium transport protein CorA
cds1037	0.000110525	0	0.697274	membrane protein
cds793	0.000110246	0	0.66047	vacuolating cytotoxin autotransporter
cds1036	0.000108069	0	0.855932	UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase
cds811	0.000107017	0	0.816777	flagellar basal body rod modification protein
cds154	0.000106119	0	0.717949	peptide chain release factor 2
cds332	0.000105258	0	0.87232	ribonucleotide-diphosphate reductase subunit beta
cds1006	0.000105191	0	0.779553	cytosine specific DNA methyltransferase
cds766	0.000104473	0	0.774421	ADP-glyceromanno-heptose 6-epimerase
cds245	0.000101434	0	0.726027	tRNA-2-methylthio-N(6)-dimethylallyladenosine synthase
cds1406	9.70163e-05	0	0.611534	preprotein translocase subunit SecD
cds598	9.58421e-05	0	0.667394	coproporphyrinogen III oxidase
cds1209	9.20053e-05	0	0.688047	tRNA-specific 2-thiouridylase MnmA
cds588	9.0476e-05	5.26413e-06	0.678662	outer membrane protein assembly factor BamA
cds539	8.80717e-05	0	0.786988	8-amino-7-oxononanoate synthase
cds1366	8.66428e-05	0	0.793584	methyltransferase
cds1038	8.12786e-05	0	0.647441	membrane protein
cds482	7.88891e-05	0	0.764398	cag pathogenicity island protein cag19
cds821	7.48267e-05	0	0.663597	carbamoyl phosphate synthase large subunit
cds471	7.33316e-05	0	0.8413	cag pathogenicity island protein cag8
cds783	7.27244e-05	0	0.675505	outer membrane protein
cds740	7.12702e-05	0	0.720999	glutamyl-tRNA amidotransferase subunit A
cds955	7.01974e-05	0	0.736704	cell division protein FtsH
cds357	6.60428e-05	0	0.677861	histidine kinase CheA
cds872	5.6856e-05	0	0.728997	2%2C3-bisphosphoglycerate-independent phosphoglycerate mutase
cds372	5.38992e-05	0	0.640318	biotin sulfoxide reductase
cds46	5.36462e-05	0	0.6914	bifunctional proline dehydrogenase/pyrroline-5-carboxylate dehydrogenase
cds1412	4.97509e-05	0	0.734307	cell division protein FtsI
cds1397	4.59131e-05	0	0.627667	transcription-repair coupling factor TrcF
cds816	3.86675e-05	0	0.69509	membrane protein
cds14	3.64029e-05	0	0.710237	VirB4 family type IV secretion/conjugal transfer ATPase
cds490	3.49684e-05	0	0.692502	cytotoxicity-associated immunodominant antigen
cds934	3.19932e-05	0	0.642328	translation initiation factor IF-2
cds1290	3.19484e-05	0	0.668476	isoleucine--tRNA ligase
cds12	0	0	0.985816	hypothetical protein
cds13	0	0	1.06818	hypothetical protein
cds8	0	0	1.14006	co-chaperonin GroES
cds0	0	0	1.16307	transcription antitermination protein NusB
cds18	0	0	0.933682	lipid A 1-phosphatase
cds1	0	0	1.05308	6%2C7-dimethyl-8-ribityllumazine synthase
cds10	0	0	0.711301	ATP-binding protein
cds4	0	0	0.780702	orotidine 5'-phosphate decarboxylase
cds11	0	0	0.807971	hypothetical protein
cds28	0	0	1.02536	ATP-dependent Clp protease adapter protein
cds30	0	0	1.12429	aspartate 1-decarboxylase
cds5	0	0	0.855596	pantothenate synthetase
cds27	0	0	0.980676	universal stress protein
cds2	0	0	0.825511	2-dehydro-3-deoxyphosphooctonate aldolase
cds24	0	0	0.932584	hypothetical protein
cds31	0	0	1.19728	nucleoid-associated protein
cds17	0	0	0.737274	carboxynorspermidine decarboxylase NspC
cds15	0	0	0.729078	hypothetical protein
cds6	0	0	0.64357	membrane protein
cds16	0	0	0.775362	chemotaxis protein CheV
cds25	0	0	0.78691	ATP-dependent dethiobiotin synthetase BioD
cds23	0	0	0.711268	isocitrate dehydrogenase
cds34	0	0	0.808943	type IV secretory pathway protein
cds19	0	0	0.762452	lipid A phosphoethanolamine transferase
cds47	0	0	1.32381	hypothetical protein
cds7	0	0	0.744668	molecular chaperone GroEL
cds33	0	0	0.724432	hypothetical protein
cds51	0	0	1.19157	hypothetical protein
cds48	0	0	0.776608	hypothetical protein
cds41	0	0	0.792561	adenine-specific DNA methyltransferase
cds54	0	0	1.09887	hypothetical protein
cds38	0	0	0.745746	hydrogenase expression/formation protein HypE
cds9	0	0	0.689286	DNA primase
cds53	0	0	1.01905	hypothetical protein
cds21	0	0	0.750468	membrane protein
cds32	0	0	0.770149	PDZ domain-containing protein
cds37	0	0	0.813505	nodulation protein NolK
cds50	0	0	0.966667	hypothetical protein
cds52	0	0	0.713615	hypothetical protein
cds36	0	0	0.762653	GDP-D-mannose dehydratase
cds35	0	0	0.692852	mannose-6-phosphate isomerase
cds40	0	0	0.759315	agmatine deiminase
cds67	0	0	0.651163	membrane protein
cds65	0	0	1.18889	30S ribosomal protein S20
cds58	0	0	0.814379	urease accessory protein UreF
cds60	0	0	0.909864	acid-activated urea channel
cds74	0	0	1.32275	hypothetical protein
cds57	0	0	0.938333	urease accessory protein UreG
cds59	0	0	0.968811	urease accessory protein UreE
cds63	0	0	0.877637	lipoprotein signal peptidase
cds62	0	0	0.877266	urease subunit alpha
