GeneId	Ks	P2	ReadDepth	GeneProduct
cds888	0.0763662	0.0289369	4.25655	integrase/recombinase XerD
cds908	0.0694087	0.0105663	6.39506	hypothetical protein
cds1351	0.0650355	0.00861084	3.60303	membrane protein
cds1241	0.0577923	0.0137828	3.11569	adenine-specific DNA methyltransferase
cds1109	0.051525	0.00434168	3.94805	hypothetical protein
cds1235	0.0494561	0.00475849	3.15418	bifunctional ADP-dependent (S)-NAD(P)H-hydrate dehydratase/NAD(P)H-hydrate epimerase
cds761	0.0484432	0.00620108	3.43699	guanosine 5'-monophosphate oxidoreductase
cds1111	0.0472927	0.00508549	3.16907	membrane protein
cds650	0.0469857	0.00516747	4.06918	membrane protein
cds95	0.0465658	0.0116487	4.26025	hypothetical protein
cds348	0.0461239	0.00823881	4.10667	hypothetical protein
cds1234	0.0452524	0.00366049	3.30198	replicative DNA helicase
cds653	0.0436605	0.0055089	3.49595	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase
cds1113	0.0430353	0.00461148	3.27837	carbamoyl phosphate synthase small subunit
cds344	0.0430048	0.00647087	3.55321	fucosyltransferase
cds651	0.0416952	0.00391406	3.59291	D-alanine--D-alanine ligase
cds658	0.0401872	0.00355832	3.39603	hypothetical protein
cds1110	0.0385691	0.00269661	3.10479	membrane protein
cds969	0.0381028	0.00311753	2.94097	membrane protein
cds347	0.035816	0.00301366	3.625	zinc-metallo protease
cds909	0.035508	0.00425273	3.31302	5'-3' exonuclease
cds37	0.0352899	0.00335117	3.50697	nodulation protein NolK
cds732	0.0347441	0.00221747	3.73381	homoserine dehydrogenase
cds205	0.0342233	0.00525687	2.84586	membrane protein
cds1395	0.0334954	0.00194391	3.50525	ubiquinol cytochrome c oxidoreductase cytochrome b subunit
cds790	0.0325802	0.00251352	3.26775	hypothetical protein
cds905	0.0319525	0.0030644	2.86474	amino acid permease
cds448	0.0315033	0.00381473	3.79378	DNA polymerase III subunit beta
cds36	0.0306929	0.00262758	3.27312	GDP-D-mannose dehydratase
cds38	0.0306211	0.00179076	3.48649	hydrogenase expression/formation protein HypE
cds1001	0.029055	0.00331884	1.96521	hypothetical protein
cds385	0.0289454	0.00402145	2.19957	hypothetical protein
cds1314	0.0278397	0.00406468	3.73836	hypothetical protein
cds1216	0.0275294	0.0036331	2.73218	membrane protein
cds1312	0.0270217	0.00322889	4.23446	membrane protein insertion efficiency factor
cds1350	0.0266299	0.00269711	3.56011	hypothetical protein
cds246	0.0260145	0.00108024	3.65138	hypothetical protein
cds1394	0.0233538	0.00150225	3.86364	ubiquinol cytochrome c oxidoreductase cytochrome c1 subunit
cds1049	0.0231666	0.00254417	2.95155	carbon starvation protein CstA
cds652	0.0228955	0.00137725	4.4022	phosphatidylglycerophosphatase
cds904	0.0226486	0.00133564	3.45605	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase
cds649	0.0222528	0.00104523	3.76667	serine-pyruvate aminotransferase
cds1274	0.0220198	0.00116406	10.2096	type I restriction-modification system specificity protein
cds921	0.0218693	0.00266823	3.46522	flagellar biosynthesis regulator FlhF
cds657	0.0217603	0.00032704	3.35264	pseudouridine synthase
cds716	0.02171	0.00204169	2.99915	iron(III) dicitrate transport protein FecA
cds734	0.0212253	0.000551489	4.77882	thioredoxin
cds351	0.0209587	0.000567195	5.7173	hypothetical protein
cds990	0.0209177	0.000649315	5.46682	LPS biosynthesis protein
cds388	0.0203267	0	1.65458	hypothetical protein
