GeneId	Ks	P2	ReadDepth	GeneProduct
cds1057	0.0587561	0.00805579	3.17913	membrane protein
cds1241	0.0579634	0.0101555	2.46765	adenine-specific DNA methyltransferase
cds888	0.0566052	0.0195899	2.78371	integrase/recombinase XerD
cds385	0.0484599	0.00647459	1.75081	hypothetical protein
cds436	0.0475657	0.00721396	1.6517	hypothetical protein
cds1165	0.0449651	0.00572679	3.41951	thiamine pyrophosphokinase
cds629	0.0307645	0.00345005	3.37468	membrane protein
cds905	0.0243536	0.00517754	2.28462	amino acid permease
cds607	0.0218264	0.00121695	2.40039	membrane protein
cds291	0.0205428	0.00123715	4.78117	hypothetical protein
cds1067	0.0193415	0.00071876	1.48877	hypothetical protein
cds608	0.0132468	0.00269127	2.59318	hypothetical protein
cds584	0.0131298	0.00130539	1.91684	fucosyltransferase
cds107	0.0124657	0.000736727	1.63074	hypothetical protein
cds983	0.0122883	0.000444074	1.86025	beta-lactamase HcpC
cds52	0.0105874	0.000466385	1.97451	hypothetical protein
cds887	0.00881714	0.00139568	2.56716	hypothetical protein
cds205	0.00694592	0.00195547	1.60308	membrane protein
cds1001	0.00548865	0.000124815	1.61969	hypothetical protein
cds310	0.00454022	0	3.08497	hypothetical protein
cds51	0.00427701	0	3.76245	hypothetical protein
cds154	0.00427542	0.000299843	2.0174	peptide chain release factor 2
cds570	0.00425033	0.000212389	2.22517	hypothetical protein
cds1196	0.00303266	0.000155912	1.92904	hypothetical protein
cds889	0.00240373	0	2.18303	hypothetical protein
cds802	0.00231367	0	1.05642	membrane protein
cds190	0.00222609	0.000143677	2.90305	beta-lactamase HcpA
cds1336	0.00221604	2.65132e-05	2.54688	amidophosphoribosyltransferase
cds1118	0.00207993	0	2.90872	membrane protein
cds1417	0.0020413	4.78239e-05	2.03671	iron(III) ABC transporter substrate-binding protein CeuE
cds630	0.00200187	0.000108794	1.88943	competence protein ComGF
cds550	0.00151706	0	1.75641	ABC transporter ATP-binding protein
cds1177	0.00146253	0	2.66947	50S ribosomal protein L18
cds175	0.00136953	0	2.13021	fumarate reductase cytochrome b-556 subunit
cds501	0.00136452	0	3.43882	acyl carrier protein
cds922	0.00129451	7.38277e-05	2.21748	7%2C 8-dihydro-6-hydroxymethylpterin-pyrophosphokinase
cds1030	0.00128934	2.75926e-05	2.2018	ribosome maturation factor RimM
cds1188	0.00121025	0	2.97832	50S ribosomal protein L22
cds332	0.00120337	1.19116e-05	2.10039	ribonucleotide-diphosphate reductase subunit beta
cds1435	0.00114781	7.19685e-05	2.38695	hypothetical protein
cds356	0.00113561	1.99572e-05	2.59237	chemotaxis protein CheW
cds1143	0.00107768	0.000117712	2.36612	NADH-quinone oxidoreductase subunit J
cds1299	0.00106829	0	2.07281	endopeptidase IV
cds1142	0.0010534	7.45781e-05	2.14932	NADH-quinone oxidoreductase subunit I
cds793	0.00104781	0.000132189	1.76995	vacuolating cytotoxin autotransporter
cds1215	0.00103745	0.000217035	1.78555	energy transducer TonB
cds140	0.0010218	5.24519e-05	1.94223	enolase
cds784	0.00100684	0	2.5654	Holliday junction resolvase
cds1267	0.00098928	0	1.97119	membrane protein
cds706	0.000984807	0	2.09195	neuraminyllactose-binding hemagglutinin
cds1232	0.000972617	1.39831e-05	1.87232	4-hydroxybenzoate octaprenyltransferase
cds353	0.000956891	0	2.05328	tRNA methyltransferase
cds511	0.000943687	9.24309e-05	1.98793	cytosol aminopeptidase
cds944	0.000909069	0	1.97786	3-methyl-2-oxobutanoate hydroxymethyltransferase
cds238	0.000901786	2.99571e-05	2.04146	hypothetical protein
cds1283	0.000896489	0	2.12734	tRNA dimethylallyltransferase
cds1348	0.00089553	1.82151e-05	2.27923	hypothetical protein
cds1224	0.000880228	0	1.97681	protease
cds616	0.000873374	2.77246e-05	1.76751	acetone carboxylase subunit beta
cds207	0.000870998	0	1.87259	membrane protein
cds256	0.000847736	1.66301e-05	1.95846	lipid A biosynthesis lauroyl acyltransferase
cds94	0.000827983	0	1.90662	cysteine synthetase CysK
cds1050	0.000808274	0	1.9526	glutamine ABC transporter permease GlnP
cds1358	0.000801391	0	1.90011	transaldolase
cds1012	0.000791297	0	2.0949	translocation protein TolB
cds349	0.000785967	0	1.97078	hypothetical protein
cds311	0.000784641	0	1.67196	hypothetical protein
cds990	0.000782733	0	2.63657	LPS biosynthesis protein
cds293	0.00077633	4.80093e-05	2.10053	heme oxygenase
cds6	0.00076404	1.22739e-05	1.68346	membrane protein
cds604	0.000763254	0	1.78698	methylated-DNA--protein-cysteine methyltransferase
cds1145	0.00075637	0	1.62751	NADH-quinone oxidoreductase subunit L
cds1332	0.000753462	0	1.76975	membrane protein
cds93	0.000750883	3.59485e-05	1.88976	cystathionine gamma-synthase
cds680	0.000730743	0	1.70474	flagellar biosynthesis protein FlhB
cds1355	0.000725427	0	3.01111	hypothetical protein
cds114	0.000720942	0	2.09292	membrane protein
cds1207	0.000716125	0	1.84073	hypothetical protein
cds1113	0.000711945	0	1.74734	carbamoyl phosphate synthase small subunit
cds1433	0.000708719	1.22123e-05	2.08179	ABC transporter permease
cds82	0.000697524	2.41673e-05	2.49718	hypothetical protein
cds79	0.000687767	1.17682e-05	2.08602	malonyl CoA-ACP transacylase
cds1233	0.000673225	0	1.83971	DNA internalization-related competence protein ComEC
cds492	0.000671025	0	1.89446	transcription termination factor Rho
cds193	0.000669123	0	1.69379	carboxylate transporter
cds1045	0.000668448	1.27097e-05	2.22462	thioredoxin reductase
cds522	0.000665972	0	1.75294	dihydroorotase
cds423	0.000663249	0	1.9697	membrane protein
cds157	0.000655557	0	2.14543	hypothetical protein
cds523	0.000653746	0	1.02051	periplasmic protein TonB
cds1204	0.000652132	0	3.14655	hypothetical protein
cds276	0.000649531	0	1.70396	dipeptide ABC transporter permease DppC
cds1294	0.000635256	0	2.03636	KpsF/GutQ family protein
cds622	0.000629696	0	2.30608	hypothetical protein
cds420	0.000622671	0	2.37628	hypothetical protein
cds1316	0.000609721	0	1.79161	membrane protein
cds976	0.000603875	5.73946e-05	1.52115	DNA translocase FtsK
cds503	0.000597012	0	3.40845	30S ribosomal protein S21
cds254	0.000595542	0	1.86735	exopolyphosphatase
cds1374	0.000593708	0	1.55619	hypothetical protein
cds829	0.000593256	6.82636e-05	1.93782	heat shock protein HtpX
cds123	0.000592584	0	2.27451	peroxiredoxin bcp
cds1218	0.000588997	0	2.16719	magnesium transport protein CorA
cds592	0.000585647	0	1.71647	hypothetical protein
cds556	0.00058363	0	2.33333	inorganic pyrophosphatase
cds1043	0.000580376	0	2.25203	membrane protein
cds1144	0.000579299	0	2.60726	NADH-quinone oxidoreductase subunit K
cds814	0.000579244	0	1.93246	adenine-specific DNA methyltransferase
cds101	0.000571455	6.26763e-06	1.92899	hypothetical protein
cds703	0.000570843	0	2.03723	ATP-dependent Clp protease proteolytic subunit
cds1173	0.000570432	0	2.09186	methionine aminopeptidase
cds149	0.000562954	1.83299e-05	2.13864	response regulator OmpR
cds231	0.000558968	0	1.8479	adenylosuccinate synthetase
cds1167	0.000548582	8.07746e-06	2.1343	DNA-directed RNA polymerase subunit alpha
cds1080	0.000546687	0	1.98156	50S ribosomal protein L1
cds1386	0.000537213	1.04843e-05	1.93304	chromosome replication initiator DnaA
cds581	0.000536003	0	1.80221	UDP-N-acetylglucosamine 1-carboxyvinyltransferase
cds130	0.000533327	1.02679e-05	1.73756	cbb3-type cytochrome c oxidase subunit I
cds150	0.000533006	0	2.32068	hypothetical protein
cds1333	0.00052997	0	1.61366	DNA polymerase I
cds369	0.000529607	0	2.38413	protein kinase C inhibitor
cds746	0.000527186	0	2.12298	hypothetical protein
cds206	0.000523686	0	1.6087	sulfate permease
cds339	0.000521931	0	2.07783	rRNA small subunit methyltransferase E
cds1412	0.000521655	1.20485e-05	1.9697	cell division protein FtsI
cds1146	0.000514849	7.99391e-06	1.89084	NADH-quinone oxidoreductase subunit M
cds1164	0.000503947	0	2.34238	nicotinamide mononucleotide transporter PnuC
cds519	0.000494994	2.217e-05	1.63721	hypothetical protein
cds1406	0.000493653	0	1.6749	preprotein translocase subunit SecD
cds767	0.000493059	0	2.10153	D%2CD-heptose 1%2C7-bisphosphate phosphatase
cds765	0.000490454	0	1.78932	bifunctional heptose 7-phosphate kinase/heptose 1-phosphate adenylyltransferase
cds1400	0.000490062	0	1.84142	peptidase
cds671	0.000489618	0	1.59091	membrane protein
cds783	0.000489192	0	1.70665	outer membrane protein
cds86	0.000488497	9.45045e-06	2.02761	methyl-accepting chemotaxis protein TlpA
cds318	0.000485421	9.0938e-06	1.72851	CTP synthetase
cds757	0.000483413	0	1.81944	type I restriction-modification system methyltransferase
cds1125	0.000480729	0	2.11399	hypothetical protein
cds553	0.000477384	0	2.08174	chemotaxis protein CheV
cds653	0.000471621	0	1.89001	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase
cds720	0.000470631	0	2.31193	hypothetical protein
cds331	0.000469548	0	2.35079	protein-L-isoaspartate O-methyltransferase
cds1401	0.000468807	0	1.81013	bifunctional folylpolyglutamate synthase/dihydrofolate synthase FolC
cds200	0.000466972	0	2.01835	nitrogen fixation protein NifU
cds575	0.000466798	0	2.22936	NAD(P)H nitroreductase
cds1308	0.000465447	0	2.77704	biopolymer transport protein ExbB
cds1108	0.000465301	0	1.91951	bifunctional dihydropteroate synthase/dihydropteroate reductase
cds1337	0.000462765	0	2.44618	thymidylate kinase
cds269	0.000461501	0	1.49345	aminodeoxychorismate synthase component I
cds14	0.000460895	1.16287e-05	1.70135	VirB4 family type IV secretion/conjugal transfer ATPase
cds1420	0.000458662	0	2.1152	ABC transporter substrate-binding protein
cds612	0.000458582	0	1.82653	acetyl CoA acetyltransferase
cds30	0.00045843	0	3.05367	aspartate 1-decarboxylase
cds1343	0.000457263	0	1.81811	serine--tRNA ligase
