GeneId	Ks	P2	ReadDepth	GeneProduct
cds888	0.0669487	0.0176213	0.734082	integrase/recombinase XerD
cds905	0.0350858	0.00861588	3.06923	amino acid permease
cds437	0.0348625	0.00219478	2.86486	hypothetical protein
cds106	0.028277	0.000421097	1.47547	hypothetical protein
cds1165	0.0282746	0.001187	3.91707	thiamine pyrophosphokinase
cds1316	0.0257196	0.00457797	3.09549	membrane protein
cds1418	0.0242653	0.00613976	2.93812	iron(III) ABC transporter substrate-binding protein CeuE
cds584	0.0222308	0.00370684	1.73725	fucosyltransferase
cds410	0.0215738	0.00205882	0.772727	hypothetical protein
cds802	0.0191693	0.00218203	5.08369	membrane protein
cds1215	0.0189098	0.00783349	3.24009	energy transducer TonB
cds629	0.0164964	0.00224467	3.97932	membrane protein
cds291	0.0160071	0.00146714	1.73791	hypothetical protein
cds887	0.015984	0.0020994	0.669154	hypothetical protein
cds470	0.014332	0.00253055	2.03441	cag pathogenicity island protein cag7
cds107	0.0143163	0.000475092	1.11529	hypothetical protein
cds1067	0.0118035	0.000155329	2.00518	hypothetical protein
cds608	0.00989792	0	5.35171	hypothetical protein
cds105	0.00861738	0.000253172	1.62879	hypothetical protein
cds983	0.00833335	0.00188791	3.0252	beta-lactamase HcpC
cds694	0.00806296	0.000566185	0.98018	outer membrane lipoprotein carrier protein
cds187	0.00726652	0.00112454	2.38163	lipopolysaccharide biosynthesis protein
cds811	0.00712193	0.000200244	3.28256	flagellar basal body rod modification protein
cds516	0.00686048	0.00011709	2.51216	peptidase
cds965	0.00680351	0.000707506	0.720575	ATP/GTP phosphatase
cds1118	0.00653807	0.00117913	2.80245	membrane protein
cds1417	0.00610522	0.00038161	2.6131	iron(III) ABC transporter substrate-binding protein CeuE
cds338	0.00594692	0.000990589	1.44318	membrane protein
cds805	0.00594119	0.000779275	3.7265	hydrogenase expression/formation protein HypC
cds733	0.00572882	0.00058344	2.10435	hypothetical protein
cds699	0.00562685	8.89366e-05	2.09105	type I restriction-modification system specificity protein
cds924	0.00551336	0.00025149	2.88889	3-dehydroquinate dehydratase
cds990	0.00529977	0.000465309	1.85031	LPS biosynthesis protein
cds1000	0.00505514	0.000331095	2.83406	hypothetical protein
cds1216	0.00480256	0.000197538	2.24807	membrane protein
cds665	0.00475819	0.000513267	2.54331	flagellar biosynthesis protein FliS
cds428	0.00465035	0	2.22373	membrane protein
cds334	0.00457219	0.00028059	1.74548	hypothetical protein
cds424	0.00430926	0.000227608	1.30364	molybdenum ABC transporter substrate-binding protein ModA
cds1008	0.00410931	0.000163862	2.43478	hypothetical protein
cds436	0.0040853	0.00017947	1.95581	hypothetical protein
cds409	0.00408201	0	0.538631	hypothetical protein
cds26	0.00403855	0.000142391	1.2716	hypothetical protein
cds1241	0.00388065	0.000195283	1.22553	adenine-specific DNA methyltransferase
cds201	0.00372767	0	2.25225	hypothetical protein
cds463	0.00371521	0	1.60529	Sel1 repeat-containing protein
cds618	0.00371155	0.000263945	2.79487	acetone carboxylase subunit gamma
cds676	0.00368353	0.000141517	1.33981	hypothetical protein
cds903	0.00360465	0.000279566	2.7712	membrane protein
cds117	0.003503	0.000130028	2.51916	hypothetical protein
cds1125	0.00343855	3.30533e-05	2.89292	hypothetical protein
cds1379	0.00339887	0	0.90625	hypothetical protein
cds302	0.00339421	0.000253364	1.13628	UDP-4-amino-4%2C6-dideoxy-N-acetyl-beta-L-altrosamine N-acetyltransferase
cds1303	0.00335137	0.000436206	2.64872	hypothetical protein
cds1373	0.00334386	0.000268844	2.39144	hypothetical protein
cds702	0.00326052	0.000411563	2.58857	peptide deformylase
cds541	0.00325869	0.000129524	0.785073	multidrug ABC transporter ATP-binding protein/permease
cds344	0.00321275	0.000461779	2.26682	fucosyltransferase
cds1413	0.00316999	6.92967e-05	3.05455	flagellar hook-basal body protein FliE
cds1002	0.00312147	0.000118536	1.9572	Sel1 repeat-containing protein
cds1343	0.00309715	0.000308394	2.66827	serine--tRNA ligase
cds1204	0.00307886	0.00014343	2.52874	hypothetical protein
cds868	0.00298387	0.000329479	2.675	nickel-cobalt-cadmium resistance protein NccB
cds238	0.00297672	2.47336e-05	2.32338	hypothetical protein
cds577	0.00288275	0.000302851	2.7619	membrane protein
cds636	0.00286633	0.000418091	2.53159	hypothetical protein
cds1111	0.00285773	0.000156848	2.29647	membrane protein
cds1019	0.00285591	0.00025142	1.88398	ATP synthase subunit delta
cds871	0.00285328	0.000130599	2.77213	hypothetical protein
cds244	0.00281345	0	1.93416	hypothetical protein
cds232	0.00280848	9.17708e-05	2.38228	flagellar FliJ family protein
cds310	0.00275286	0	2.62418	hypothetical protein
cds771	0.002744	0.000210253	2.21613	hypothetical protein
cds1422	0.00273743	6.31277e-05	1.1509	membrane protein
cds857	0.00273602	4.83036e-05	1.82484	zinc ribbon domain-containing protein
cds24	0.00273044	0.000214395	2.85768	hypothetical protein
cds91	0.0027119	0.000308225	2.47652	2'%2C3'-cyclic-nucleotide 2'-phosphodiesterase
cds558	0.00270452	6.97788e-05	2.25069	membrane protein
cds198	0.00269388	0.000210689	2.78333	DNA-binding protein
cds356	0.00269238	0.000282822	2.87751	chemotaxis protein CheW
cds1082	0.00259971	0.000162003	2.44633	transcription antitermination protein NusG
