GeneId	Ks	P2	ReadDepth	GeneProduct
cds289	0.0743591	0.0202664	5.24171	MFS transporter
cds888	0.0730342	0.0261018	0.937266	integrase/recombinase XerD
cds205	0.0661066	0.0126921	0.808285	membrane protein
cds607	0.045915	0.00589075	1.55621	membrane protein
cds1216	0.0446313	0.00555969	0.668593	membrane protein
cds21	0.0396021	0.00654101	0.971442	membrane protein
cds437	0.0356964	0.0029584	0.951577	hypothetical protein
cds1285	0.0346203	0.00655045	1.10727	metal-dependent hydrolase
cds1000	0.0293548	0.00350254	0.796215	hypothetical protein
cds905	0.0258334	0.00564422	1.01923	amino acid permease
cds1163	0.0241646	0.00275784	1.07202	membrane protein
cds1274	0.017685	0.000535325	2.12715	type I restriction-modification system specificity protein
cds470	0.0173831	0.00243431	0.694502	cag pathogenicity island protein cag7
cds52	0.0136048	0.000439297	0.922871	hypothetical protein
cds990	0.0109302	0.000104549	1.17284	LPS biosynthesis protein
cds608	0.00753967	0.000340998	2.64567	hypothetical protein
cds811	0.00699892	0.000347858	0.922737	flagellar basal body rod modification protein
cds887	0.00689267	0.00101326	1.12811	hypothetical protein
cds344	0.00654921	0.000794687	0.78482	fucosyltransferase
cds190	0.00626574	0.00042613	1.24436	beta-lactamase HcpA
cds715	0.00569981	0	0.750403	metalloprotease
cds1255	0.00564421	0	1.38647	hypothetical protein
cds640	0.00461193	0.000850219	0.721693	membrane protein
cds873	0.00453523	0	1.04965	aspartyl/glutamyl-tRNA amidotransferase subunit C
cds187	0.00410116	0.000481197	0.867424	lipopolysaccharide biosynthesis protein
cds105	0.00402766	0.00017445	0.540404	hypothetical protein
cds6	0.00364199	0.000428118	0.739108	membrane protein
cds756	0.00357158	0	0.443299	hypothetical protein
cds310	0.00347887	0	1.54902	hypothetical protein
cds634	0.00250716	0.000120098	0.742084	DNA polymerase III subunits gamma and tau
cds1261	0.00247933	8.6231e-05	2.91257	hypothetical protein
cds1260	0.00211007	7.44629e-05	2.07099	hypothetical protein
cds24	0.00181892	0	0.921348	hypothetical protein
cds1265	0.00151639	3.6669e-05	0.825397	DNA repair protein RecN
cds929	0.00150744	2.91532e-05	0.928571	response regulator
cds823	0.0013786	0	0.802803	glyceraldehyde-3-phosphate dehydrogenase
cds331	0.00127165	0	0.953968	protein-L-isoaspartate O-methyltransferase
cds903	0.0012041	0	0.877712	membrane protein
cds1346	0.0011896	0	0.867746	ubiquinone/menaquinone biosynthesis methyltransferase
cds1317	0.00117418	0	0.846491	hypothetical protein
cds48	0.00113683	0	0.723977	hypothetical protein
cds463	0.00107155	0	0.910951	Sel1 repeat-containing protein
cds637	0.00106813	5.01587e-05	0.753695	membrane protein
cds264	0.00106268	0	0.837553	membrane protein
cds1318	0.00106139	0	1.11959	hypothetical protein
cds699	0.00101249	0	0.618827	type I restriction-modification system specificity protein
cds871	0.000930143	0	0.800377	hypothetical protein
cds1160	0.000925074	0	0.896175	hypothetical protein
cds252	0.000861036	0	0.939068	hypothetical protein
cds566	0.000853286	0	0.69833	Ni/Fe hydrogenase large subunit
cds1207	0.000844769	0	0.776327	hypothetical protein
cds790	0.000801065	0	0.715447	hypothetical protein
cds468	0.000654394	0	0.829809	type IV secretion system ATPase
cds297	0.000645479	0	0.744401	poly E-rich protein
cds570	0.000580818	0	0.794702	hypothetical protein
cds275	0.000549775	0	0.860697	dipeptide ABC transporter permease DppB
cds748	0.000548698	0	0.851297	UDP-N-acetylglucosamine 4%2C6-dehydratase
cds462	0.000543691	0	0.79859	hypothetical protein
cds1023	0.000530596	0	0.821384	chromosome partitioning ATPase
cds802	0.000518452	5.65843e-05	0.763987	membrane protein
