GeneId	Ks	P2	ReadDepth	GeneProduct
cds888	0.0405875	0.00973788	1.87172	integrase/recombinase XerD
cds905	0.0372312	0.00861405	6.76346	amino acid permease
cds470	0.0348865	0.00488866	4.5816	cag pathogenicity island protein cag7
cds1316	0.032359	0.00795517	6.7568	membrane protein
cds1241	0.023698	0.00307662	3.97157	adenine-specific DNA methyltransferase
cds1215	0.0235521	0.0119894	7.5035	energy transducer TonB
cds1280	0.0213383	0.00504634	2.99784	hypothetical protein
cds802	0.0202725	0.0035908	6.27174	membrane protein
cds640	0.0200728	0.00219935	6.22275	membrane protein
cds607	0.0189048	0.0023269	6.8146	membrane protein
cds20	0.0175497	0.00111907	14.5806	hypothetical protein
cds1163	0.0175114	0.00255411	5.42593	membrane protein
cds291	0.0164	0.0020632	2.11196	hypothetical protein
cds344	0.0139065	0.001564	3.8529	fucosyltransferase
cds608	0.0133389	0.00099988	6.20472	hypothetical protein
cds106	0.0128139	0.00161128	3.16017	hypothetical protein
cds990	0.0106208	0.000444674	4.78086	LPS biosynthesis protein
cds989	0.0100302	0.00142132	6.58548	cinnamyl-alcohol dehydrogenase
cds385	0.00955785	0	2.81338	hypothetical protein
cds1067	0.00870424	0.000298225	3.4905	hypothetical protein
cds983	0.0072796	0.00192096	5.88202	beta-lactamase HcpC
cds1216	0.00670623	0.000255912	4.94268	membrane protein
cds770	0.00617759	0.000439077	5.13321	plasminogen-binding protein PgbB
cds584	0.00599045	0.000513047	4.02306	fucosyltransferase
cds883	0.00581404	0.000723184	2.7906	hypothetical protein
cds1162	0.00507479	0.000122116	6.07268	hypothetical protein
cds205	0.00490525	0.000216042	5.58574	membrane protein
cds804	0.00456757	0.000355567	6.23899	hydrogenase expression/formation protein HypD
cds107	0.0043187	0.000139172	2.43024	hypothetical protein
cds6	0.00398309	0.000699933	6.04304	membrane protein
cds310	0.00373297	0	4.98039	hypothetical protein
cds1118	0.00355591	6.09955e-05	4.40236	membrane protein
cds1274	0.00352584	0.000249807	4.19244	type I restriction-modification system specificity protein
cds811	0.0032132	6.88046e-05	6.81126	flagellar basal body rod modification protein
cds523	0.00316625	0.000353864	4.47179	periplasmic protein TonB
cds515	0.00307714	0.000263601	5.44518	ribose-5-phosphate isomerase B
cds942	0.00280462	0.000124623	4.35789	membrane protein
cds1057	0.00277662	0.000441397	6.19211	membrane protein
cds26	0.00265281	0.000414184	5.70314	hypothetical protein
cds1083	0.00263112	4.89774e-05	6.33333	preprotein translocase subunit SecE
cds775	0.00253177	3.62095e-05	5.58225	hypothetical protein
cds338	0.00252464	0.000132652	3.60818	membrane protein
cds342	0.00246396	0.000322537	3.88438	thiol:disulfide interchange protein DsbC
cds682	0.00239731	4.64245e-05	5.48904	N-acetylmuramoyl-L-alanine amidase
cds868	0.00231167	6.73461e-05	6.30833	nickel-cobalt-cadmium resistance protein NccB
cds191	0.00228134	4.87719e-05	5.99913	succinyl-diaminopimelate desuccinylase
cds187	0.00226325	0.000371411	6.2358	lipopolysaccharide biosynthesis protein
cds436	0.00225193	3.18754e-05	4.8142	hypothetical protein
cds734	0.00221659	0.000174263	5.64798	thioredoxin
cds808	0.0021454	0	7.03333	hypothetical protein
cds21	0.00213588	7.33951e-05	5.1971	membrane protein
cds920	0.00212415	0.000239387	5.99209	flagellar biosynthesis regulator
cds1117	0.00211561	0.000180618	6.54978	hypothetical protein
cds995	0.00208021	0.000172005	5.78513	pyruvate flavodoxin oxidoreductase subunit alpha
cds131	0.00206819	0.000181751	7.19886	cbb3-type cytochrome c oxidase subunit II
cds551	0.00205277	0.000133211	6.91667	hypothetical protein
cds169	0.00202981	0.000348027	4.66667	hypothetical protein
cds1285	0.00202955	0	5.60323	metal-dependent hydrolase
cds1039	0.00197869	0.000176139	5.0155	pyrroline-5-carboxylate reductase
cds1312	0.00194148	0.000191143	7.08475	membrane protein insertion efficiency factor
cds100	0.00192374	0.000282726	8.94276	hypothetical protein
cds1419	0.00185221	0.000213567	6.08208	peroxiredoxin
cds694	0.0018033	1.2284e-05	2.85045	outer membrane lipoprotein carrier protein
cds707	0.00179865	8.52667e-05	6.02096	cyclic pyranopterin monophosphate synthase accessory protein
cds93	0.00179573	0.000171767	5.12598	cystathionine gamma-synthase
cds1058	0.00178159	0.000232994	6.45442	purine-nucleoside phosphorylase DeoD
cds1338	0.00177772	0.000408122	6.5	phosphopantetheine adenylyltransferase
cds1368	0.00174695	0.000135231	5.89405	glutamate permease GltS
cds128	0.00173114	0.000134573	5.7965	L-lactate permease LctP
cds308	0.00172762	0.000111006	5.73309	DNA protecting protein A
cds203	0.00170273	0.000114863	5.89352	bifunctional methionine sulfoxide reductase subunits A/B
cds99	0.00170171	0.000131713	5.79167	hypothetical protein
cds1087	0.00169837	7.8529e-05	5.12407	hypothetical protein
cds22	0.00169736	7.71675e-05	6.10383	type II citrate synthase
cds375	0.00169198	0.000260757	4.6	neuraminyllactose-binding hemagglutinin HpaA
cds1353	0.00169082	3.65772e-05	5.66889	membrane protein
cds1036	0.00169006	0.000120509	6.17985	UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase
cds1054	0.00168742	7.10368e-05	6.06159	hypothetical protein
cds1014	0.00167921	9.45149e-05	6.77544	biopolymer transport protein ExbB
cds628	0.00167207	9.91256e-05	5.03876	S-adenosyl-l-methionine hydroxide adenosyltransferase
cds1109	0.00165786	0.000186549	6.87013	hypothetical protein
cds835	0.00165262	0.00011683	6.42798	hypothetical protein
cds902	0.0016471	6.49368e-05	5.62104	7-alpha-hydroxysteroid dehydrogenase
cds97	0.00164236	2.069e-05	8.05439	heat shock protein GrpE
cds935	0.00161471	0.000263972	8.7037	hypothetical protein
cds603	0.00161394	0.000126099	5.68687	integrase/recombinase
cds760	0.00160445	0.000186461	6.28402	ABC transporter ATP-binding protein
cds161	0.00160344	6.91792e-05	6.31383	elongation factor P
cds541	0.00159129	9.9245e-06	1.48485	multidrug ABC transporter ATP-binding protein/permease
cds28	0.00158797	4.84591e-05	6.12319	ATP-dependent Clp protease adapter protein
cds134	0.00158704	0.000112423	5.79227	hypothetical protein
cds239	0.0015836	0.000212654	5.50988	adenine-specific DNA methyltransferase
cds1180	0.00157967	6.28427e-05	8.80645	30S ribosomal protein S14
cds341	0.00157909	0.000152589	5.31045	ferrochelatase
cds438	0.00157734	0.000142288	5.11609	potassium channel protein
cds1364	0.00157317	0.000227472	5.42466	membrane protein
cds776	0.00157075	8.11703e-05	6.25706	hydrogenase nickel incorporation protein HypA
cds539	0.00157021	2.33712e-05	5.38592	8-amino-7-oxononanoate synthase
cds5	0.00155858	8.09517e-05	6.82671	pantothenate synthetase
