GeneId	Ks	P2	ReadDepth	GeneProduct
cds550	0.0554672	0.0127548	34.3077	ABC transporter ATP-binding protein
cds990	0.0343189	0.002406	6.07716	LPS biosynthesis protein
cds802	0.0336691	0.00407159	3.8204	membrane protein
cds888	0.0315093	0.008334	6.62453	integrase/recombinase XerD
cds344	0.0274211	0.006403	2.69171	fucosyltransferase
cds1176	0.0271629	0.00328727	3.41441	30S ribosomal protein S5
cds1180	0.0262056	0.0053728	5.80645	30S ribosomal protein S14
cds1057	0.0258495	0.00433877	2.74922	membrane protein
cds1067	0.0253107	0.00132353	3.80052	hypothetical protein
cds1418	0.0234195	0.00137254	0.737525	iron(III) ABC transporter substrate-binding protein CeuE
cds1121	0.0224439	0.00203459	5.02564	30S ribosomal protein S6
cds1216	0.0220801	0.00183384	2.60356	membrane protein
cds205	0.021296	0.00307303	2.95617	membrane protein
cds1177	0.0210227	0.00215294	4.0112	50S ribosomal protein L18
cds380	0.0209366	0.00149534	4.61905	hypothetical protein
cds943	0.0208884	0.000960528	3.94467	membrane protein
cds1413	0.0207535	0.00326354	4.68182	flagellar hook-basal body protein FliE
cds1174	0.0197652	0.00194814	3.25257	preprotein translocase subunit SecY
cds6	0.0196654	0.00260153	2.76273	membrane protein
cds608	0.0185846	0.00010935	7	hypothetical protein
cds549	0.01789	0.000703838	3.8323	membrane protein
cds209	0.0162143	0.00201783	3.82832	protein-disulfide isomerase
cds579	0.0152339	0.00195472	3.60827	UTP--glucose-1-phosphate uridylyltransferase
cds362	0.014648	0.00171964	3.44381	D-3-phosphoglycerate dehydrogenase
cds381	0.0145208	0.00036729	4.15267	tRNA (mo5U34)-methyltransferase
cds363	0.0143076	0.00126888	4.5847	hypothetical protein
cds1215	0.0129395	0.00605681	4.46853	energy transducer TonB
cds107	0.0125013	0.00137313	3.53968	hypothetical protein
cds1175	0.012431	0.000241176	3.5597	50S ribosomal protein L15
cds1120	0.0117748	0.000706576	4.31667	single-stranded DNA-binding protein
cds1118	0.0117671	0.00137992	3.14214	membrane protein
cds1336	0.0115757	0.00138449	4.15104	amidophosphoribosyltransferase
cds24	0.0114522	0.00157948	3.9382	hypothetical protein
cds211	0.0114389	0.000976922	3.6965	glutathionylspermidine synthase
cds1181	0.0113488	0.000789741	4.52015	50S ribosomal protein L5
cds941	0.0113186	0.000904914	4.23598	membrane protein
cds1337	0.0113096	0.00113059	4.22569	thymidylate kinase
cds918	0.0113078	0.000861975	3.95869	flagellar motor switch protein FliM
cds1164	0.0112483	0.00105541	4.45249	nicotinamide mononucleotide transporter PnuC
cds1182	0.0112202	0.000807993	5.04505	50S ribosomal protein L24
cds63	0.011099	0.000791015	4.21308	lipoprotein signal peptidase
cds1316	0.0110414	0.00159396	3.71218	membrane protein
cds940	0.0109653	0.000775768	4.07801	hypothetical protein
cds1414	0.0106919	0.00232166	3.63786	flagellar basal body rod protein FlgC
cds210	0.0106489	0.000938576	3.24537	hypothetical protein
cds989	0.0105012	0.0013592	4.07163	cinnamyl-alcohol dehydrogenase
cds581	0.0098038	0.000968238	2.87707	UDP-N-acetylglucosamine 1-carboxyvinyltransferase
cds540	0.00933524	0.000892231	3.94547	methyl-accepting chemotaxis protein
cds364	0.0092425	0.000565089	3.82226	30S ribosomal protein S1
cds584	0.00910201	0.00222226	4.57932	fucosyltransferase
cds561	0.00885783	0.000716964	3.24167	4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase (flavodoxin)
cds208	0.00877234	0.000696377	3.8429	3-deoxy-manno-octulosonate cytidylyltransferase
cds749	0.00871362	0.00125447	3.31064	bifunctional phosphopantothenoylcysteine decarboxylase/phosphopantothenate synthase
cds841	0.0086613	0.000380061	3.23429	D-alanine/glycine permease
cds629	0.0084105	0.000757732	7.19314	membrane protein
cds1006	0.00804606	0.00112172	4.50266	cytosine specific DNA methyltransferase
cds26	0.00794452	0.00164904	4.51291	hypothetical protein
cds383	0.00770863	0.000421937	3.79744	glycosyl transferase
cds1183	0.00746786	0.00039966	4.35501	50S ribosomal protein L14
