GeneId	Ks	P2	ReadDepth	GeneProduct
cds1162	0.0489612	0.00360674	3.75689	hypothetical protein
cds608	0.0333501	0.00225882	3.58005	hypothetical protein
cds52	0.0295649	0.00354092	4.67136	hypothetical protein
cds190	0.026944	0.00267558	5.94688	beta-lactamase HcpA
cds1163	0.0239677	0.00245362	4.62963	membrane protein
cds905	0.0203666	0.00411821	3.88974	amino acid permease
cds470	0.0196762	0.00279361	3.67064	cag pathogenicity island protein cag7
cds1132	0.0195834	0.00141342	6.42739	orotate phosphoribosyltransferase
cds629	0.0129577	0.00117399	6.5764	membrane protein
cds550	0.0109617	0.0021553	6.66097	ABC transporter ATP-binding protein
cds205	0.0103984	0.000756141	3.08237	membrane protein
cds105	0.00969688	0.000548091	2.86616	hypothetical protein
cds106	0.00906469	0.000477075	3.76623	hypothetical protein
cds584	0.00647135	4.85521e-06	3.36827	fucosyltransferase
cds1216	0.00636874	0.000743621	2.67486	membrane protein
cds887	0.00596094	0.00105176	4.87935	hypothetical protein
cds310	0.0054638	0	6.6732	hypothetical protein
cds983	0.00494826	0.000885356	5.03666	beta-lactamase HcpC
cds335	0.00479616	0	4.29775	biotin carboxylase
cds344	0.00457057	0.000372865	3.70501	fucosyltransferase
cds888	0.00436848	0.000680661	4.1882	integrase/recombinase XerD
cds1067	0.00399707	0.000400969	1.93869	hypothetical protein
cds1417	0.00332605	0.00021021	3.77083	iron(III) ABC transporter substrate-binding protein CeuE
cds770	0.00311634	0.00010313	3.95764	plasminogen-binding protein PgbB
cds802	0.0030224	0.000387763	3.3385	membrane protein
cds990	0.00285131	0.000481722	5.90355	LPS biosynthesis protein
cds1336	0.00242351	0.000189246	4.9375	amidophosphoribosyltransferase
cds811	0.00236602	6.43976e-06	3.90728	flagellar basal body rod modification protein
cds801	0.00232315	9.74443e-05	4.60317	hypothetical protein
cds1118	0.00180876	0.00022772	2.55677	membrane protein
cds26	0.00144706	0.00015641	5.41695	hypothetical protein
cds154	0.00115694	1.41012e-05	3.71886	peptide chain release factor 2
cds468	0.0010249	2.24529e-05	4.55186	type IV secretion system ATPase
cds563	0.00098556	7.18864e-05	3.60802	hypothetical protein
cds934	0.000893752	4.46706e-05	3.11781	translation initiation factor IF-2
cds769	0.0008141	0	4.24554	pantothenate kinase
cds1285	0.000782443	4.84404e-05	4.95502	metal-dependent hydrolase
cds319	0.000705789	2.2306e-05	3.89537	membrane protein
cds1082	0.000635944	1.31009e-05	4.7646	transcription antitermination protein NusG
cds1002	0.000612319	0	4.19196	Sel1 repeat-containing protein
cds1384	0.00060742	8.08864e-06	4.74635	exodeoxyribonuclease III
cds1337	0.000589809	9.44654e-06	4.80903	thymidylate kinase
cds1074	0.000568912	0	4.49145	30S ribosomal protein S7
cds1211	0.000566877	0	4.4781	nicotinate-nucleotide adenylyltransferase
cds1361	0.000507089	1.04277e-05	4.26124	permease
cds237	0.000501917	0	6.66416	hypothetical protein
cds144	0.000484611	5.33213e-06	4.03866	membrane protein
cds334	0.000473731	0	5.01642	hypothetical protein
cds1285	0.000470564	0	3.8495	metal-dependent hydrolase
cds942	0.000459337	1.89074e-05	3.76842	membrane protein
cds707	0.000444395	0	4.67296	cyclic pyranopterin monophosphate synthase accessory protein
cds691	0.000436629	4.67714e-06	3.09147	hypothetical protein
cds1165	0.000429428	1.05221e-05	4.93333	thiamine pyrophosphokinase
cds222	0.000425336	1.74089e-05	4.02182	signal-transducing histidine kinase
cds82	0.000410985	0	4.5951	hypothetical protein
cds1078	0.000407616	0	4.90476	50S ribosomal protein L7/L12
cds136	0.000407402	0	3.78849	hypothetical protein
cds633	0.000406399	0	4.62687	tRNA threonylcarbamoyl adenosine modification protein
cds717	0.000398774	0	4.63056	holo-[acyl-carrier-protein] synthase
cds926	0.000398315	0	5.88645	30S ribosomal protein S15
cds91	0.000396973	2.25558e-06	3.23196	2'%2C3'-cyclic-nucleotide 2'-phosphodiesterase
cds6	0.000393334	1.51431e-05	3.15276	membrane protein
cds1424	0.000392769	0	5.12681	hypothetical protein
cds66	0.000387463	0	3.5373	peptide chain release factor 1
cds359	0.000378088	0	3.85771	hypothetical protein
cds614	0.000377676	0	3.25	succinyl-CoA:3-ketoacid-CoA transferase subunit B
cds1301	0.000372357	0	4.22778	hypothetical protein
cds959	0.000363058	0	5.65174	copper ion binding protein CopP
cds754	0.000354866	0	3.60361	type I restriction-modification system endonuclease
cds953	0.000347968	0	5.51467	chemotaxis protein CheY
cds776	0.000347454	0	5.49435	hydrogenase nickel incorporation protein HypA
cds1057	0.000342714	8.91207e-06	3.66044	membrane protein
cds278	0.000340306	0	3.49938	dipeptide ABC transporter ATP-binding protein DppF
cds1022	0.000337763	4.64221e-06	4.31844	ParB/RepB/Spo0J family partition protein
cds1347	0.000336965	0	4.98434	membrane protein
cds516	0.000336474	0	4.27182	peptidase
cds254	0.000329368	2.039e-05	3.50172	exopolyphosphatase
cds784	0.000328454	0	4.64557	Holliday junction resolvase
cds596	0.000325428	0	3.19854	chorismate synthase
cds1232	0.000323318	0	3.3548	4-hydroxybenzoate octaprenyltransferase
cds58	0.000322744	0	4.10196	urease accessory protein UreF
cds678	0.000317734	0	3.61698	cyclic pyranopterin monophosphate synthase
cds914	0.000314875	0	4.55629	ferric uptake regulation protein
cds275	0.000312221	7.35084e-06	2.71741	dipeptide ABC transporter permease DppB
cds1043	0.000302036	0	4.55772	membrane protein
cds1293	0.00029993	0	3.75233	23S rRNA (adenine(2503)-C(2))-methyltransferase RlmN
cds634	0.000299771	0	3.52447	DNA polymerase III subunits gamma and tau
cds1096	0.000299645	0	4.59389	ABC transporter ATP-binding protein
cds930	0.000296604	0	3.32525	metallophosphoesterase
cds684	0.000296522	0	3.38792	tyrosine--tRNA ligase
cds594	0.000296252	0	4.45139	ribonuclease H
cds943	0.000294371	0	3.58091	membrane protein
cds806	0.000286189	0	4.07133	hydrogenase/urease nickel incorporation protein HypB
cds330	0.000283722	0	3.94027	permease
cds747	0.000282276	3.07334e-05	3.03571	hypothetical protein
cds146	0.000281694	0	2.96091	beta-lactamase HcpD
cds1256	0.000280508	0	4.14318	fructose-1%2C6-bisphosphatase
cds108	0.000277961	0	3.43542	phosphoenolpyruvate synthase
cds706	0.000275361	7.32654e-06	4.50319	neuraminyllactose-binding hemagglutinin
cds1220	0.000273394	0	4.15509	glyceraldehyde-3-phosphate dehydrogenase
cds708	0.000270983	0	4.67985	molybdopterin adenylyltransferase
cds1130	0.000266635	0	4.16997	preprotein translocase subunit SecG
cds7	0.000265465	0	3.02316	molecular chaperone GroEL
cds918	0.000264447	0	3.60751	flagellar motor switch protein FliM
