GeneId	Ks	P2	ReadDepth	GeneProduct
cds1163	0.0510515	0.0059937	8.0144	membrane protein
cds263	0.0390347	0.00369304	4.40848	hypothetical protein
cds608	0.032559	0.00587952	3.73753	hypothetical protein
cds325	0.0318949	0.00598504	5.44269	hypothetical protein
cds206	0.0301821	0.00307693	2.9497	sulfate permease
cds527	0.0292991	0.000510718	6.30303	hypothetical protein
cds825	0.0287883	0.00253442	3.59459	membrane protein
cds1316	0.0279263	0.00609922	4.01874	membrane protein
cds78	0.0266929	0.00320495	3.8046	aminodeoxyfutalosine nucleosidase
cds1280	0.0243678	0.00564022	3.16073	hypothetical protein
cds969	0.0225891	0.00188963	3.13194	membrane protein
cds101	0.0198502	0.00262494	3.11394	hypothetical protein
cds264	0.0187606	0.00114652	4.78059	membrane protein
cds276	0.0185345	0.00163371	3.21329	dipeptide ABC transporter permease DppC
cds280	0.017609	0.00180434	3.75354	hypothetical protein
cds436	0.0167966	0	3.53688	hypothetical protein
cds515	0.0166244	0.0021388	4.5614	ribose-5-phosphate isomerase B
cds662	0.0154255	0.000995304	3.45303	peptidase M23
cds304	0.0150597	0.0012933	3.50192	NAD synthetase
cds926	0.0141236	0.00117697	5.68498	30S ribosomal protein S15
cds64	0.0138807	0.00110856	3.50075	phosphoglucosamine mutase
cds564	0.0136585	0.000997449	4.24444	NADPH quinone reductase MdaB
cds661	0.0134016	0.000562292	3.7026	protein insertion permease FtsX
cds658	0.0132839	0.00119893	3.29286	hypothetical protein
cds1160	0.0132495	0.00105837	4.95082	hypothetical protein
cds187	0.0130631	0.00253997	4.62405	lipopolysaccharide biosynthesis protein
cds533	0.0129696	0.0015586	4.16221	2-oxoglutarate-acceptor oxidoreductase subunit OorC
cds419	0.0128092	0.00138651	3.11962	hypothetical protein
cds215	0.0127869	0.00145046	3.4734	porphobilinogen deaminase
cds759	0.0127261	0.00141693	3.55308	hypothetical protein
cds761	0.0124765	0.00108668	3.40041	guanosine 5'-monophosphate oxidoreductase
cds470	0.0123997	0.00149446	3.62033	cag pathogenicity island protein cag7
cds462	0.0123395	0.00161249	3.76133	hypothetical protein
cds79	0.0123063	0.00110936	3.26667	malonyl CoA-ACP transacylase
cds616	0.0122867	0.000852494	3.43791	acetone carboxylase subunit beta
cds77	0.01219	0.00130061	3.53274	RNA polymerase sigma factor RpoD
cds609	0.0121467	0.00139093	3.27343	bifunctional N-acetylglucosamine-1-phosphate uridyltransferase/glucosamine-1-phosphate acetyltransferase
cds1216	0.0115352	0.000735284	3.2052	membrane protein
cds940	0.0114815	0.000778676	3.33727	hypothetical protein
cds946	0.0114088	0.00120597	4.01242	Sec-independent protein translocase protein TatB
cds945	0.0110369	0.000615052	3.61721	Holliday junction DNA helicase RuvB
cds1037	0.0109741	0.00122485	3.10234	membrane protein
cds1074	0.0108122	0.00132934	5.12179	30S ribosomal protein S7
cds267	0.0106033	0.000588572	5.21306	chorismate mutase
cds1121	0.0105472	0.000426527	5.02098	30S ribosomal protein S6
cds939	0.0105381	0.00165202	3.89755	septum site-determining protein MinC
cds757	0.010434	0.00122778	3.09912	type I restriction-modification system methyltransferase
cds1139	0.0100041	0.000859297	3.94833	hypothetical protein
cds1432	0.0100011	0.000857875	3.95732	DL-methionine transporter ATP-binding subunit
cds629	0.00987254	0.000984049	6.4584	membrane protein
cds1135	0.00978453	0.0012216	4.45625	NADH-quinone oxidoreductase subunit B
cds1349	0.00969923	0.00129839	3.63926	hypothetical protein
cds611	0.00957338	0.000872445	3.04355	ferrous iron transport protein FeoB
cds927	0.00950748	0.000933462	3.19528	flagellar biosynthesis protein FlhA
cds1073	0.00948446	0.000749288	3.17268	elongation factor G
cds461	0.00942133	0.000774705	3.75798	GTP-binding protein Era
cds760	0.00938044	0.000873796	3.54245	ABC transporter ATP-binding protein
cds1293	0.00937256	0.00115632	3.41434	23S rRNA (adenine(2503)-C(2))-methyltransferase RlmN
cds772	0.00930881	0.00132425	4.34247	deoxyuridine 5'-triphosphate nucleotidohydrolase
cds540	0.00930436	0.000708911	3.98771	methyl-accepting chemotaxis protein
cds1056	0.00929961	0.000797069	3.50306	guanine permease
cds63	0.00915902	0.00027492	4.06962	lipoprotein signal peptidase
