GeneId	Ks	P2	ReadDepth	GeneProduct
cds1162	0.0612815	0.00636799	5.29825	hypothetical protein
cds1057	0.0473505	0.0077005	3.36656	membrane protein
cds1216	0.0415385	0.00616132	3.02649	membrane protein
cds584	0.0323225	0.00211958	3.91055	fucosyltransferase
cds1001	0.0321334	0.00800757	4.23521	hypothetical protein
cds1316	0.0312589	0.00603174	3.9826	membrane protein
cds905	0.0257166	0.00661713	4.10385	amino acid permease
cds802	0.0243344	0.0052149	4.80113	membrane protein
cds1163	0.0239082	0.0019417	5.32305	membrane protein
cds52	0.0226276	0.00217163	5.06774	hypothetical protein
cds983	0.0217266	0.00510723	4.66438	beta-lactamase HcpC
cds608	0.0194571	0	3.59843	hypothetical protein
cds1444	0.0163972	0	5.725	hypothetical protein
cds436	0.0154569	0.00133909	3.83055	hypothetical protein
cds630	0.0147408	0.000928034	10.8149	competence protein ComGF
cds344	0.0120497	0.000757782	3.223	fucosyltransferase
cds1334	0.0101531	0.00052765	3.41457	hypothetical protein
cds310	0.00457918	0	7.03268	hypothetical protein
cds74	0.00438266	0	7.26984	hypothetical protein
cds779	0.00415332	0	5.83333	alkylphosphonate uptake protein PhnA
cds48	0.00346187	0.000223121	6.54386	hypothetical protein
cds437	0.00335186	0.000200525	4.56982	hypothetical protein
cds205	0.00310571	0.000359828	3.2553	membrane protein
cds942	0.00234828	0.000208769	3.84561	membrane protein
cds421	0.00208098	0.000159081	4.16638	oligoendopeptidase F
cds1336	0.00202524	0.000207641	4.9184	amidophosphoribosyltransferase
cds1372	0.00184519	0.000104513	5.52542	dihydroneopterin aldolase
cds860	0.00180582	9.08303e-05	3.52183	NAD(P)H-dependent glycerol-3-phosphate dehydrogenase
cds1000	0.0017653	2.55934e-05	4.39156	hypothetical protein
cds463	0.00169809	0	4.11913	Sel1 repeat-containing protein
cds1066	0.00165937	0.000101974	4.48276	carbonic anhydrase
cds190	0.00153456	0.000105931	6.08499	beta-lactamase HcpA
cds1067	0.00149225	0	1.9905	hypothetical protein
cds551	0.00131412	0	5.90476	hypothetical protein
cds563	0.00131212	0.000163145	4.07478	hypothetical protein
cds1419	0.00130063	5.82994e-05	4.9397	peroxiredoxin
cds990	0.00126365	8.8856e-05	4.06944	LPS biosynthesis protein
cds806	0.00126346	4.51195e-05	4.55967	hydrogenase/urease nickel incorporation protein HypB
cds804	0.0012619	6.07369e-05	4.06199	hydrogenase expression/formation protein HypD
cds249	0.00125219	7.01084e-05	4.51852	hypothetical protein
cds420	0.00125162	3.66953e-05	5.26176	hypothetical protein
cds607	0.0012456	4.46857e-05	3.41026	membrane protein
cds1151	0.00113017	0.000119409	4.53992	tryptophan synthase subunit alpha
cds819	0.00112744	0	3.86933	TonB-dependent receptor
cds1312	0.00112334	2.20644e-05	5.77401	membrane protein insertion efficiency factor
cds824	0.00111689	0.000155447	3.57154	hypothetical protein
cds867	0.00109922	5.80949e-05	3.48286	cation efflux system protein CzcA
cds1388	0.00108366	5.67731e-05	6.76667	hypothetical protein
cds1278	0.00107333	0	1.25992	DHH family protein
cds373	0.00106568	4.03884e-05	4.7362	hypothetical protein
cds710	0.00105781	0	6.22222	molybdopterin converting factor subunit MoaD
cds336	0.00104496	0	4.85563	acetyl-CoA carboxylase biotin carboxyl carrier protein subunit
cds1325	0.00102294	2.83459e-05	5.29865	hypothetical protein
cds353	0.000996849	0	4.22678	tRNA methyltransferase
cds375	0.000986355	3.13172e-05	4.74267	neuraminyllactose-binding hemagglutinin HpaA
cds1023	0.000985293	5.5164e-05	4.17987	chromosome partitioning ATPase
cds1046	0.000982947	6.4235e-05	4.02326	MFS transporter
cds1158	0.00096814	0.000118783	5.38136	heptosyltransferase
cds1443	0.000963448	4.10389e-05	5.05609	hypothetical protein
cds175	0.000956752	4.35012e-05	4.30469	fumarate reductase cytochrome b-556 subunit
cds920	0.000949301	3.10124e-05	3.90734	flagellar biosynthesis regulator
cds1373	0.000934786	0	5.69725	hypothetical protein
cds1086	0.000932174	5.96502e-05	3.81865	multidrug transporter
cds1107	0.000929772	1.19589e-05	4.31811	DNA polymerase III subunit delta'
cds842	0.000927191	3.36859e-05	3.93187	D-amino acid dehydrogenase DadA
cds1205	0.000926079	3.10823e-05	4.87773	membrane protein
cds71	0.000921896	5.1782e-05	3.93719	methyl-accepting chemotaxis transducer TlpC
cds1404	0.000916703	4.38607e-06	5.76696	membrane protein
cds789	0.000895977	0	4.10688	Holliday junction DNA helicase RuvA
cds687	0.000895234	9.85598e-06	3.53389	uridylate kinase
cds1283	0.000891679	9.47001e-06	4.01124	tRNA dimethylallyltransferase
cds1002	0.000888581	8.84239e-06	4.18807	Sel1 repeat-containing protein
cds870	0.000888327	4.3727e-05	3.80437	glycine--tRNA ligase subunit beta
cds565	0.000881758	2.39987e-05	3.49524	Ni/Fe hydrogenase small subunit
cds556	0.000879322	0	4.61877	inorganic pyrophosphatase
cds276	0.000872933	7.38769e-05	3.50583	dipeptide ABC transporter permease DppC
cds854	0.000871186	3.30267e-06	3.79298	prolipoprotein diacylglyceryl transferase
cds940	0.000869035	4.33734e-05	3.79669	hypothetical protein
cds1306	0.000864372	4.71218e-05	4.46716	4-diphosphocytidyl-2C-methyl-D-erythritol kinase
cds1436	0.000864041	0	4.273	hypothetical protein
cds914	0.000863406	1.37047e-05	5.16115	ferric uptake regulation protein
cds856	0.000847749	1.09393e-05	3.95178	3-deoxy-D-manno-octulosonic acid transferase
cds507	0.000845934	8.77066e-06	4.16423	diaminopimelate epimerase
cds823	0.000842326	3.60935e-05	4.27928	glyceraldehyde-3-phosphate dehydrogenase
cds1130	0.000817667	0	4.40264	preprotein translocase subunit SecG
cds1320	0.000808469	1.37524e-05	4.80095	lipoprotein
cds636	0.000807977	0	5.54902	hypothetical protein
cds834	0.000805377	1.44793e-05	4.61243	7-carboxy-7-deazaguanine synthase
cds1060	0.000802746	4.90273e-05	3.54733	pyrimidine nucleoside transport protein NupC
cds1013	0.000789743	6.91024e-05	5.54478	biopolymer transport protein ExbD
cds241	0.000789576	6.81003e-06	4.12448	cytochrome c biogenesis protein CcdA
cds92	0.000778492	1.99529e-05	4.33996	S-ribosylhomocysteinase
cds875	0.000774283	7.82968e-06	3.85314	peptidylprolyl isomerase
cds707	0.000769214	0	4.7652	cyclic pyranopterin monophosphate synthase accessory protein
cds1052	0.00076518	1.6079e-05	4.57831	glutamine ABC transporter ATP-binding protein GlnQ
cds1301	0.000760868	0	3.88889	hypothetical protein
cds124	0.000758385	1.25757e-05	4.84748	hypothetical protein
cds562	0.000757487	1.91346e-05	3.59536	2%2C3%2C4%2C5-tetrahydropyridine-2%2C6-dicarboxylate N-succinyltransferase
cds843	0.00075682	0	4.96296	aminoacrylate peracid reductase RutC family protein
cds868	0.000756436	3.06492e-05	4.25556	nickel-cobalt-cadmium resistance protein NccB
cds168	0.000753214	5.14303e-06	5.56538	hypothetical protein
cds85	0.000748514	4.97048e-05	3.72964	threonine synthase
cds669	0.000743295	9.37775e-06	3.71331	N-carbamoylputrescine amidase
cds579	0.000743237	5.21728e-06	4.28832	UTP--glucose-1-phosphate uridylyltransferase
cds794	0.000742246	9.79838e-06	4.2526	iron chelatin transport ATP-binding protein
cds1399	0.00073885	2.11108e-05	3.74015	peptidase
cds820	0.000738461	7.20087e-06	4.93519	hypothetical protein
cds321	0.000721092	7.75196e-06	4.46512	flagellar motor switch protein FliG
cds1232	0.000715221	1.15701e-05	3.75819	4-hydroxybenzoate octaprenyltransferase
cds566	0.000705867	4.55646e-05	3.54116	Ni/Fe hydrogenase large subunit
cds414	0.00070461	0	4.2377	type I restriction-modification system methyltransferase
cds872	0.000704534	1.81584e-05	3.86924	2%2C3-bisphosphoglycerate-independent phosphoglycerate mutase
cds220	0.000702997	2.38008e-05	7.11228	hypothetical protein
cds227	0.000701105	3.74625e-05	4.28704	hypothetical protein
cds1065	0.000700184	2.29365e-05	3.71003	sugar efflux transporter
cds510	0.000692214	3.37147e-05	3.92098	GTP-binding protein
cds1039	0.000689963	0	4.1938	pyrroline-5-carboxylate reductase
cds689	0.00068744	9.42676e-06	3.35402	aconitate hydratase B
